Date,Integer_Year,Median Bedroom Price,Month,No. of Bedrooms,Year,Zip_Code
12/28/2016,21,95056,12,3,2016,46219
12/28/2017,22,105045,12,3,2017,46219
12/28/2018,23,117585,12,3,2018,46219
12/28/2019,24,124794,12,3,2019,46219
12/28/2010,15,109288,12,4,2010,46219
12/28/2011,16,99608,12,4,2011,46219
12/28/2012,17,104443,12,4,2012,46219
12/28/2013,18,110412,12,4,2013,46219
12/28/2014,19,115798,12,4,2014,46219
12/28/2015,20,117372,12,4,2015,46219
12/28/2016,21,126064,12,4,2016,46219
12/28/2017,22,136255,12,4,2017,46219
12/28/2018,23,149925,12,4,2018,46219
12/28/2019,24,158186,12,4,2019,46219
12/28/2010,15,120271,12,5,2010,46219
12/28/2011,16,113017,12,5,2011,46219
12/28/2012,17,120403,12,5,2012,46219
12/28/2013,18,127431,12,5,2013,46219
12/28/2014,19,136401,12,5,2014,46219
12/28/2015,20,136066,12,5,2015,46219
12/28/2016,21,147498,12,5,2016,46219
12/28/2017,22,160460,12,5,2017,46219
12/28/2018,23,173684,12,5,2018,46219
12/28/2019,24,184501,12,5,2019,46219
12/28/2010,15,62899,12,1,2010,46227
12/28/2011,16,56329,12,1,2011,46227
12/28/2012,17,49837,12,1,2012,46227
12/28/2013,18,57424,12,1,2013,46227
12/28/2014,19,65001,12,1,2014,46227
12/28/2015,20,64603,12,1,2015,46227
12/28/2016,21,70387,12,1,2016,46227
12/28/2017,22,75449,12,1,2017,46227
12/28/2018,23,86923,12,1,2018,46227
12/28/2019,24,91672,12,1,2019,46227
12/28/2010,15,76806,12,2,2010,46227
12/28/2011,16,75203,12,2,2011,46227
12/28/2012,17,71403,12,2,2012,46227
12/28/2013,18,75825,12,2,2013,46227
12/28/2014,19,82449,12,2,2014,46227
12/28/2015,20,81892,12,2,2015,46227
12/28/2016,21,88808,12,2,2016,46227
12/28/2017,22,96806,12,2,2017,46227
12/28/2018,23,107639,12,2,2018,46227
12/28/2019,24,115929,12,2,2019,46227
12/28/2010,15,106930,12,3,2010,46227
12/28/2011,16,105035,12,3,2011,46227
12/28/2012,17,106891,12,3,2012,46227
12/28/2013,18,113307,12,3,2013,46227
12/28/2014,19,119810,12,3,2014,46227
12/28/2015,20,121518,12,3,2015,46227
12/28/2016,21,128365,12,3,2016,46227
12/28/2017,22,139810,12,3,2017,46227
12/28/2018,23,152515,12,3,2018,46227
12/28/2019,24,160684,12,3,2019,46227
12/28/2010,15,127064,12,4,2010,46227
12/28/2011,16,124586,12,4,2011,46227
12/28/2012,17,127860,12,4,2012,46227
12/28/2013,18,133367,12,4,2013,46227
12/28/2014,19,140293,12,4,2014,46227
12/28/2015,20,141838,12,4,2015,46227
12/28/2016,21,149118,12,4,2016,46227
12/28/2017,22,161004,12,4,2017,46227
12/28/2018,23,174375,12,4,2018,46227
12/28/2019,24,182991,12,4,2019,46227
12/28/2010,15,154210,12,5,2010,46227
12/28/2011,16,146823,12,5,2011,46227
12/28/2012,17,150074,12,5,2012,46227
12/28/2013,18,154185,12,5,2013,46227
12/28/2014,19,166365,12,5,2014,46227
12/28/2015,20,164617,12,5,2015,46227
12/28/2016,21,171594,12,5,2016,46227
12/28/2017,22,183265,12,5,2017,46227
12/28/2018,23,198232,12,5,2018,46227
12/28/2019,24,206442,12,5,2019,46227
12/28/2010,15,75294,12,1,2010,46214
12/28/2011,16,64885,12,1,2011,46214
12/28/2012,17,59476,12,1,2012,46214
12/28/2013,18,60965,12,1,2013,46214
12/28/2014,19,60801,12,1,2014,46214
12/28/2015,20,59112,12,1,2015,46214
12/28/2016,21,59548,12,1,2016,46214
12/28/2017,22,64565,12,1,2017,46214
12/28/2018,23,73570,12,1,2018,46214
12/28/2019,24,87604,12,1,2019,46214
12/28/1996,1,86500,12,2,1996,46214
12/28/1997,2,83000,12,2,1997,46214
12/28/1998,3,84800,12,2,1998,46214
12/28/1999,4,90859,12,2,1999,46214
12/28/2000,5,91734,12,2,2000,46214
12/28/2001,6,92809,12,2,2001,46214
12/28/2002,7,93440,12,2,2002,46214
12/28/2003,8,96284,12,2,2003,46214
12/28/2004,9,99223,12,2,2004,46214
12/28/2005,10,100351,12,2,2005,46214
12/28/2006,11,96259,12,2,2006,46214
12/28/2007,12,98307,12,2,2007,46214
12/28/2008,13,93417,12,2,2008,46214
12/28/2009,14,91203,12,2,2009,46214
12/28/2010,15,85580,12,2,2010,46214
12/28/2011,16,80519,12,2,2011,46214
12/28/2012,17,77146,12,2,2012,46214
12/28/2013,18,80523,12,2,2013,46214
12/28/2014,19,82330,12,2,2014,46214
12/28/2015,20,82290,12,2,2015,46214
12/28/2016,21,84209,12,2,2016,46214
12/28/2017,22,91941,12,2,2017,46214
12/28/2018,23,102912,12,2,2018,46214
12/28/2019,24,111803,12,2,2019,46214
12/28/1996,1,92000,12,3,1996,46214
12/28/1997,2,91100,12,3,1997,46214
12/28/1998,3,93400,12,3,1998,46214
12/28/1999,4,86664,12,3,1999,46214
12/28/2000,5,98604,12,3,2000,46214
12/28/2001,6,99684,12,3,2001,46214
12/28/2002,7,102416,12,3,2002,46214
12/28/2003,8,105541,12,3,2003,46214
12/28/2004,9,107684,12,3,2004,46214
12/28/2005,10,109090,12,3,2005,46214
12/28/2006,11,112488,12,3,2006,46214
12/28/2007,12,111205,12,3,2007,46214
12/28/2008,13,104991,12,3,2008,46214
12/28/2009,14,107601,12,3,2009,46214
12/28/2010,15,103155,12,3,2010,46214
12/28/2011,16,97578,12,3,2011,46214
12/28/2012,17,97221,12,3,2012,46214
12/28/2013,18,104807,12,3,2013,46214
12/28/2014,19,108820,12,3,2014,46214
12/28/2015,20,110656,12,3,2015,46214
12/28/2016,21,117454,12,3,2016,46214
12/28/2017,22,128074,12,3,2017,46214
12/28/2018,23,143634,12,3,2018,46214
12/28/2019,24,152094,12,3,2019,46214
12/28/1996,1,120900,12,4,1996,46214
12/28/1997,2,120800,12,4,1997,46214
12/28/1998,3,122600,12,4,1998,46214
12/28/1999,4,122918,12,4,1999,46214
12/28/2000,5,108212,12,4,2000,46214
12/28/2001,6,114209,12,4,2001,46214
12/28/2002,7,118430,12,4,2002,46214
12/28/2003,8,122383,12,4,2003,46214
12/28/2004,9,124807,12,4,2004,46214
12/28/2005,10,128737,12,4,2005,46214
12/28/2006,11,130567,12,4,2006,46214
12/28/2007,12,130833,12,4,2007,46214
12/28/2008,13,127988,12,4,2008,46214
12/28/2009,14,130940,12,4,2009,46214
12/28/2010,15,124992,12,4,2010,46214
12/28/2011,16,121586,12,4,2011,46214
12/28/2012,17,120125,12,4,2012,46214
12/28/2013,18,129817,12,4,2013,46214
12/28/2014,19,134208,12,4,2014,46214
12/28/2015,20,136439,12,4,2015,46214
12/28/2016,21,145301,12,4,2016,46214
12/28/2017,22,154961,12,4,2017,46214
12/28/2018,23,171525,12,4,2018,46214
12/28/2019,24,181614,12,4,2019,46214
12/28/2000,5,116229,12,5,2000,46214
12/28/2001,6,121344,12,5,2001,46214
12/28/2002,7,126483,12,5,2002,46214
12/28/2003,8,131296,12,5,2003,46214
12/28/2004,9,134821,12,5,2004,46214
12/28/2005,10,142532,12,5,2005,46214
12/28/2006,11,145583,12,5,2006,46214
12/28/2007,12,145758,12,5,2007,46214
12/28/2008,13,142718,12,5,2008,46214
12/28/2009,14,145565,12,5,2009,46214
12/28/2010,15,136519,12,5,2010,46214
12/28/2011,16,128773,12,5,2011,46214
12/28/2012,17,126611,12,5,2012,46214
12/28/2013,18,135671,12,5,2013,46214
12/28/2014,19,141294,12,5,2014,46214
12/28/2015,20,141884,12,5,2015,46214
12/28/2016,21,153075,12,5,2016,46214
12/28/2017,22,161040,12,5,2017,46214
12/28/2018,23,179149,12,5,2018,46214
12/28/2019,24,190153,12,5,2019,46214
1/28/2020,25,86429.13,1,1,2020,46214
1/28/2020,25,77434.76,1,1,2020,46219
1/28/2020,25,178223.64,1,1,2020,46220
1/28/2020,25,94859.016,1,1,2020,46227
1/28/2020,25,114217.805,1,2,2020,46214
1/28/2020,25,100065.75,1,2,2020,46219
1/28/2020,25,220476.75,1,2,2020,46220
1/28/2020,25,115279.086,1,2,2020,46227
1/28/2020,25,151967.81,1,3,2020,46214
1/28/2020,25,129066.484,1,3,2020,46219
1/28/2020,25,247851.7,1,3,2020,46220
1/28/2020,25,161882.23,1,3,2020,46227
1/28/2020,25,183193.83,1,4,2020,46214
1/28/2020,25,162463.2,1,4,2020,46219
1/28/2020,25,342101.6,1,4,2020,46220
1/28/2020,25,186194.7,1,4,2020,46227
1/28/2020,25,192775.75,1,5,2020,46214
1/28/2020,25,190034.64,1,5,2020,46219
1/28/2020,25,474625.5,1,5,2020,46220
1/28/2020,25,209649.14,1,5,2020,46227
2/28/2020,25,83851.56,2,1,2020,46214
2/28/2020,25,83216.98,2,1,2020,46219
2/28/2020,25,180600.55,2,1,2020,46220
2/28/2020,25,94453.73,2,1,2020,46227
2/28/2020,25,113370.42,2,2,2020,46214
2/28/2020,25,103585.086,2,2,2020,46219
2/28/2020,25,225089.86,2,2,2020,46220
2/28/2020,25,114717.71,2,2,2020,46227
2/28/2020,25,149490.67,2,3,2020,46214
2/28/2020,25,131940.25,2,3,2020,46219
2/28/2020,25,253283.27,2,3,2020,46220
2/28/2020,25,161536.8,2,3,2020,46227
2/28/2020,25,181810.77,2,4,2020,46214
2/28/2020,25,163284.67,2,4,2020,46219
2/28/2020,25,350499.88,2,4,2020,46220
2/28/2020,25,185508.62,2,4,2020,46227
2/28/2020,25,196186.95,2,5,2020,46214
2/28/2020,25,191619.3,2,5,2020,46219
2/28/2020,25,474384.25,2,5,2020,46220
2/28/2020,25,212120.8,2,5,2020,46227
3/28/2020,25,87026.46,3,1,2020,46214
3/28/2020,25,76316.35,3,1,2020,46219
3/28/2020,25,180161.62,3,1,2020,46220
3/28/2020,25,94623.02,3,1,2020,46227
3/28/2020,25,115968.555,3,2,2020,46214
3/28/2020,25,100492.29,3,2,2020,46219
3/28/2020,25,221302.58,3,2,2020,46220
3/28/2020,25,116305.46,3,2,2020,46227
3/28/2020,25,152708.73,3,3,2020,46214
3/28/2020,25,130494.53,3,3,2020,46219
3/28/2020,25,252239.11,3,3,2020,46220
3/28/2020,25,162702.7,3,3,2020,46227
3/28/2020,25,183413.94,3,4,2020,46214
3/28/2020,25,162954.98,3,4,2020,46219
3/28/2020,25,344969.1,3,4,2020,46220
3/28/2020,25,188954.25,3,4,2020,46227
3/28/2020,25,195712.39,3,5,2020,46214
3/28/2020,25,194534.19,3,5,2020,46219
3/28/2020,25,473906.16,3,5,2020,46220
3/28/2020,25,215083.4,3,5,2020,46227
4/28/2020,25,86052.98,4,1,2020,46214
4/28/2020,25,80658.414,4,1,2020,46219
4/28/2020,25,186546.05,4,1,2020,46220
4/28/2020,25,92016.59,4,1,2020,46227
4/28/2020,25,115322.305,4,2,2020,46214
4/28/2020,25,104967.04,4,2,2020,46219
4/28/2020,25,226713.08,4,2,2020,46220
4/28/2020,25,114831.13,4,2,2020,46227
4/28/2020,25,150192.27,4,3,2020,46214
4/28/2020,25,133903.56,4,3,2020,46219
4/28/2020,25,254565.98,4,3,2020,46220
4/28/2020,25,162403.52,4,3,2020,46227
4/28/2020,25,177942.77,4,4,2020,46214
4/28/2020,25,163878.42,4,4,2020,46219
4/28/2020,25,346729.06,4,4,2020,46220
4/28/2020,25,185654.78,4,4,2020,46227
4/28/2020,25,198442.25,4,5,2020,46214
4/28/2020,25,194853.58,4,5,2020,46219
4/28/2020,25,472533.12,4,5,2020,46220
4/28/2020,25,217569.86,4,5,2020,46227
5/28/2020,25,89990.74,5,1,2020,46214
5/28/2020,25,78310.42,5,1,2020,46219
5/28/2020,25,185658.77,5,1,2020,46220
5/28/2020,25,93519.24,5,1,2020,46227
5/28/2020,25,118841.555,5,2,2020,46214
5/28/2020,25,101079.305,5,2,2020,46219
5/28/2020,25,225793.16,5,2,2020,46220
5/28/2020,25,115437.43,5,2,2020,46227
5/28/2020,25,153056.7,5,3,2020,46214
5/28/2020,25,132551.03,5,3,2020,46219
5/28/2020,25,254961.39,5,3,2020,46220
5/28/2020,25,165681.05,5,3,2020,46227
5/28/2020,25,186606.67,5,4,2020,46214
5/28/2020,25,166046.64,5,4,2020,46219
5/28/2020,25,350144.62,5,4,2020,46220
5/28/2020,25,189263.33,5,4,2020,46227
5/28/2020,25,198459.08,5,5,2020,46214
5/28/2020,25,195713.42,5,5,2020,46219
5/28/2020,25,474878.78,5,5,2020,46220
5/28/2020,25,216206.77,5,5,2020,46227
6/28/2020,25,91348.195,6,1,2020,46214
6/28/2020,25,85405.164,6,1,2020,46219
6/28/2020,25,186634.86,6,1,2020,46220
6/28/2020,25,97355.82,6,1,2020,46227
6/28/2020,25,118148.78,6,2,2020,46214
6/28/2020,25,105651.234,6,2,2020,46219
6/28/2020,25,228830.06,6,2,2020,46220
6/28/2020,25,117552.57,6,2,2020,46227
6/28/2020,25,154362.36,6,3,2020,46214
6/28/2020,25,136616.56,6,3,2020,46219
6/28/2020,25,256707.42,6,3,2020,46220
6/28/2020,25,166152.6,6,3,2020,46227
6/28/2020,25,183018.42,6,4,2020,46214
6/28/2020,25,166152.61,6,4,2020,46219
6/28/2020,25,352741.12,6,4,2020,46220
6/28/2020,25,189009.9,6,4,2020,46227
6/28/2020,25,201508.83,6,5,2020,46214
6/28/2020,25,198579.67,6,5,2020,46219
6/28/2020,25,473304,6,5,2020,46220
6/28/2020,25,220817.53,6,5,2020,46227
7/28/2020,25,90437.65,7,1,2020,46214
7/28/2020,25,84564.76,7,1,2020,46219
7/28/2020,25,188207.39,7,1,2020,46220
7/28/2020,25,94908.24,7,1,2020,46227
7/28/2020,25,119594.62,7,2,2020,46214
7/28/2020,25,104442.945,7,2,2020,46219
7/28/2020,25,227881.45,7,2,2020,46220
7/28/2020,25,116611.77,7,2,2020,46227
7/28/2020,25,156004.02,7,3,2020,46214
7/28/2020,25,135117.55,7,3,2020,46219
7/28/2020,25,257392.25,7,3,2020,46220
7/28/2020,25,167433,7,3,2020,46227
7/28/2020,25,184564.27,7,4,2020,46214
7/28/2020,25,165175.81,7,4,2020,46219
7/28/2020,25,351859.47,7,4,2020,46220
7/28/2020,25,188371.03,7,4,2020,46227
7/28/2020,25,201421.11,7,5,2020,46214
7/28/2020,25,197297.67,7,5,2020,46219
7/28/2020,25,478395.56,7,5,2020,46220
7/28/2020,25,218329.95,7,5,2020,46227
8/28/2020,25,93755.39,8,1,2020,46214
8/28/2020,25,87498.87,8,1,2020,46219
8/28/2020,25,189103.31,8,1,2020,46220
8/28/2020,25,98222.73,8,1,2020,46227
8/28/2020,25,121809.484,8,2,2020,46214
8/28/2020,25,109312.04,8,2,2020,46219
8/28/2020,25,231144.77,8,2,2020,46220
8/28/2020,25,118649.71,8,2,2020,46227
8/28/2020,25,157857.6,8,3,2020,46214
8/28/2020,25,140249.33,8,3,2020,46219
8/28/2020,25,260436.14,8,3,2020,46220
8/28/2020,25,168859.88,8,3,2020,46227
8/28/2020,25,191611.05,8,4,2020,46214
8/28/2020,25,170108.34,8,4,2020,46219
8/28/2020,25,357558.3,8,4,2020,46220
8/28/2020,25,192803.39,8,4,2020,46227
8/28/2020,25,208561.23,8,5,2020,46214
8/28/2020,25,202048.36,8,5,2020,46219
8/28/2020,25,479839.38,8,5,2020,46220
8/28/2020,25,221261.08,8,5,2020,46227
9/28/2020,25,90828.14,9,1,2020,46214
9/28/2020,25,78881.27,9,1,2020,46219
9/28/2020,25,188588.02,9,1,2020,46220
9/28/2020,25,94743.12,9,1,2020,46227
9/28/2020,25,123245.54,9,2,2020,46214
9/28/2020,25,106223.36,9,2,2020,46219
9/28/2020,25,231569.56,9,2,2020,46220
9/28/2020,25,119652.99,9,2,2020,46227
9/28/2020,25,157160.1,9,3,2020,46214
9/28/2020,25,137336.17,9,3,2020,46219
9/28/2020,25,258177.2,9,3,2020,46220
9/28/2020,25,170047.73,9,3,2020,46227
9/28/2020,25,190812.38,9,4,2020,46214
9/28/2020,25,169932.88,9,4,2020,46219
9/28/2020,25,355123.72,9,4,2020,46220
9/28/2020,25,194871.44,9,4,2020,46227
9/28/2020,25,205912.11,9,5,2020,46214
9/28/2020,25,201261.75,9,5,2020,46219
9/28/2020,25,480493.47,9,5,2020,46220
9/28/2020,25,220379.9,9,5,2020,46227
10/28/2020,25,95312.87,10,1,2020,46214
10/28/2020,25,86635.7,10,1,2020,46219
10/28/2020,25,191881.89,10,1,2020,46220
10/28/2020,25,98497.18,10,1,2020,46227
10/28/2020,25,126994.22,10,2,2020,46214
10/28/2020,25,110173.914,10,2,2020,46219
10/28/2020,25,231181.64,10,2,2020,46220
10/28/2020,25,123435.01,10,2,2020,46227
10/28/2020,25,161662.36,10,3,2020,46214
10/28/2020,25,138976.03,10,3,2020,46219
10/28/2020,25,262607.88,10,3,2020,46220
10/28/2020,25,170234.75,10,3,2020,46227
10/28/2020,25,192924.39,10,4,2020,46214
10/28/2020,25,171947.02,10,4,2020,46219
10/28/2020,25,357827.38,10,4,2020,46220
10/28/2020,25,196865.97,10,4,2020,46227
10/28/2020,25,207104.33,10,5,2020,46214
10/28/2020,25,203488.3,10,5,2020,46219
10/28/2020,25,483643.88,10,5,2020,46220
10/28/2020,25,223596.11,10,5,2020,46227
11/28/2020,25,97532.586,11,1,2020,46214
11/28/2020,25,84822.43,11,1,2020,46219
11/28/2020,25,190596.33,11,1,2020,46220
11/28/2020,25,100202.945,11,1,2020,46227
11/28/2020,25,125510.92,11,2,2020,46214
11/28/2020,25,109592.26,11,2,2020,46219
11/28/2020,25,233197.72,11,2,2020,46220
11/28/2020,25,123777.35,11,2,2020,46227
11/28/2020,25,161332.11,11,3,2020,46214
11/28/2020,25,140294.78,11,3,2020,46219
11/28/2020,25,262752.25,11,3,2020,46220
11/28/2020,25,172952.95,11,3,2020,46227
11/28/2020,25,193386.08,11,4,2020,46214
11/28/2020,25,172137.45,11,4,2020,46219
11/28/2020,25,359636.44,11,4,2020,46220
11/28/2020,25,196668.73,11,4,2020,46227
11/28/2020,25,207683.7,11,5,2020,46214
11/28/2020,25,203098.69,11,5,2020,46219
11/28/2020,25,479908.47,11,5,2020,46220
11/28/2020,25,223801.55,11,5,2020,46227
12/28/2020,25,96715.26,12,1,2020,46214
12/28/2020,25,85857.74,12,1,2020,46219
12/28/2020,25,192691.86,12,1,2020,46220
12/28/2020,25,101842.21,12,1,2020,46227
12/28/2020,25,126367.02,12,2,2020,46214
12/28/2020,25,110289.85,12,2,2020,46219
12/28/2020,25,234373.89,12,2,2020,46220
12/28/2020,25,124973.54,12,2,2020,46227
12/28/2020,25,160315.86,12,3,2020,46214
12/28/2020,25,139958.64,12,3,2020,46219
12/28/2020,25,263605.38,12,3,2020,46220
12/28/2020,25,172430.23,12,3,2020,46227
12/28/2020,25,192437.8,12,4,2020,46214
12/28/2020,25,174355.52,12,4,2020,46219
12/28/2020,25,356961.75,12,4,2020,46220
12/28/2020,25,199679.34,12,4,2020,46227
12/28/2020,25,206903.75,12,5,2020,46214
12/28/2020,25,204817.4,12,5,2020,46219
12/28/2020,25,482764.25,12,5,2020,46220
12/28/2020,25,223116.6,12,5,2020,46227
