Date,Integer_Year,Median Bedroom Price,Month,No. of Bedrooms,Year,Zip_Code,Median List Price Calculated,Median Market Value (Single Family),Median List Price per SqFt Calculated
1997-01-28,2,85800.0,1,2,1997,46214,115526.1885,99700.0,77.27033696
1998-01-28,3,83000.0,1,2,1998,46214,119242.9893,104400.0,89.05549892
1999-01-28,4,85100.0,1,2,1999,46214,117900.2229,103600.0,81.59693667
2000-01-28,5,90985.0,1,2,2000,46214,109644.2479,95285.0,70.29502501
2001-01-28,6,91963.0,1,2,2001,46214,118597.2407,105677.0,74.86497285
2002-01-28,7,92676.0,1,2,2002,46214,119992.1601,107853.0,78.20448347
2003-01-28,8,93397.0,1,2,2003,46214,122702.567,111459.0,79.90427736
2004-01-28,9,96479.0,1,2,2004,46214,124914.3765,114523.0,80.54087772
2005-01-28,10,99565.0,1,2,2005,46214,125772.9818,116116.0,80.41596515
2006-01-28,11,99762.0,1,2,2006,46214,126214.8627,117256.0,78.85928507
2007-01-28,12,96922.0,1,2,2007,46214,127653.9383,119480.0,77.04792897
2008-01-28,13,98017.0,1,2,2008,46214,126829.0877,119243.0,78.10376099999998
2009-01-28,14,92508.0,1,2,2009,46214,119431.3993,111861.0,73.07677603
2010-01-28,15,91090.0,1,2,2010,46214,119900.0,116554.0,75.63291139
2011-01-28,16,85629.0,1,2,2011,46214,117375.0,111398.0,70.15007545
2012-01-28,17,79860.0,1,2,2012,46214,119900.0,106406.0,69.63636364
2013-01-28,18,76771.0,1,2,2013,46214,114900.0,106269.0,69.37512389
2014-01-28,19,81480.0,1,2,2014,46214,114900.0,114451.0,71.42038946
2015-01-28,20,81943.0,1,2,2015,46214,115000.0,117962.0,75.37379227
2016-01-28,21,82827.0,1,2,2016,46214,115000.0,120851.0,73.97959184
2017-01-28,22,84190.0,1,2,2017,46214,129900.0,126048.0,74.17582418
2018-01-28,23,92159.0,1,2,2018,46214,135000.0,137297.0,80.28389768
2019-01-28,24,104728.0,1,2,2019,46214,155500.0,154453.0,91.48766905
1997-01-28,2,91500.0,1,3,1997,46214,115526.1885,99700.0,77.27033696
1998-01-28,3,91300.0,1,3,1998,46214,119242.9893,104400.0,89.05549892
1999-01-28,4,93500.0,1,3,1999,46214,117900.2229,103600.0,81.59693667
2000-01-28,5,87891.0,1,3,2000,46214,109644.2479,95285.0,70.29502501
2001-01-28,6,98607.0,1,3,2001,46214,118597.2407,105677.0,74.86497285
2002-01-28,7,99318.0,1,3,2002,46214,119992.1601,107853.0,78.20448347
2003-01-28,8,102686.0,1,3,2003,46214,122702.567,111459.0,79.90427736
2004-01-28,9,105879.0,1,3,2004,46214,124914.3765,114523.0,80.54087772
2005-01-28,10,107548.0,1,3,2005,46214,125772.9818,116116.0,80.41596515
2006-01-28,11,109339.0,1,3,2006,46214,126214.8627,117256.0,78.85928507
2007-01-28,12,112656.0,1,3,2007,46214,127653.9383,119480.0,77.04792897
2008-01-28,13,111378.0,1,3,2008,46214,126829.0877,119243.0,78.10376099999998
2009-01-28,14,103875.0,1,3,2009,46214,119431.3993,111861.0,73.07677603
2010-01-28,15,108081.0,1,3,2010,46214,119900.0,116554.0,75.63291139
2011-01-28,16,103113.0,1,3,2011,46214,117375.0,111398.0,70.15007545
2012-01-28,17,96919.0,1,3,2012,46214,119900.0,106406.0,69.63636364
2013-01-28,18,97070.0,1,3,2013,46214,114900.0,106269.0,69.37512389
2014-01-28,19,106166.0,1,3,2014,46214,114900.0,114451.0,71.42038946
2015-01-28,20,108425.0,1,3,2015,46214,115000.0,117962.0,75.37379227
2016-01-28,21,111872.0,1,3,2016,46214,115000.0,120851.0,73.97959184
2017-01-28,22,117503.0,1,3,2017,46214,129900.0,126048.0,74.17582418
2018-01-28,23,128486.0,1,3,2018,46214,135000.0,137297.0,80.28389768
2019-01-28,24,145493.0,1,3,2019,46214,155500.0,154453.0,91.48766905
1997-01-28,2,120300.0,1,4,1997,46214,115526.1885,99700.0,77.27033696
1998-01-28,3,121200.0,1,4,1998,46214,119242.9893,104400.0,89.05549892
1999-01-28,4,122200.0,1,4,1999,46214,117900.2229,103600.0,81.59693667
2000-01-28,5,119800.0,1,4,2000,46214,109644.2479,95285.0,70.29502501
2001-01-28,6,109634.0,1,4,2001,46214,118597.2407,105677.0,74.86497285
2002-01-28,7,114749.0,1,4,2002,46214,119992.1601,107853.0,78.20448347
2003-01-28,8,118795.0,1,4,2003,46214,122702.567,111459.0,79.90427736
2004-01-28,9,122459.0,1,4,2004,46214,124914.3765,114523.0,80.54087772
2005-01-28,10,125271.0,1,4,2005,46214,125772.9818,116116.0,80.41596515
2006-01-28,11,128707.0,1,4,2006,46214,126214.8627,117256.0,78.85928507
2007-01-28,12,130730.0,1,4,2007,46214,127653.9383,119480.0,77.04792897
2008-01-28,13,131389.0,1,4,2008,46214,126829.0877,119243.0,78.10376099999998
2009-01-28,14,126798.0,1,4,2009,46214,119431.3993,111861.0,73.07677603
2010-01-28,15,131441.0,1,4,2010,46214,119900.0,116554.0,75.63291139
2011-01-28,16,125129.0,1,4,2011,46214,117375.0,111398.0,70.15007545
2012-01-28,17,120484.0,1,4,2012,46214,119900.0,106406.0,69.63636364
2013-01-28,18,120267.0,1,4,2013,46214,114900.0,106269.0,69.37512389
2014-01-28,19,131486.0,1,4,2014,46214,114900.0,114451.0,71.42038946
2015-01-28,20,133692.0,1,4,2015,46214,115000.0,117962.0,75.37379227
2016-01-28,21,137766.0,1,4,2016,46214,115000.0,120851.0,73.97959184
2017-01-28,22,145380.0,1,4,2017,46214,129900.0,126048.0,74.17582418
2018-01-28,23,155502.0,1,4,2018,46214,135000.0,137297.0,80.28389768
2019-01-28,24,173369.0,1,4,2019,46214,155500.0,154453.0,91.48766905
2001-01-28,6,116845.0,1,5,2001,46214,118597.2407,105677.0,74.86497285
2002-01-28,7,121424.0,1,5,2002,46214,119992.1601,107853.0,78.20448347
2003-01-28,8,126885.0,1,5,2003,46214,122702.567,111459.0,79.90427736
2004-01-28,9,131427.0,1,5,2004,46214,124914.3765,114523.0,80.54087772
2005-01-28,10,135829.0,1,5,2005,46214,125772.9818,116116.0,80.41596515
2006-01-28,11,142496.0,1,5,2006,46214,126214.8627,117256.0,78.85928507
2007-01-28,12,145600.0,1,5,2007,46214,127653.9383,119480.0,77.04792897
2008-01-28,13,146353.0,1,5,2008,46214,126829.0877,119243.0,78.10376099999998
2009-01-28,14,141517.0,1,5,2009,46214,119431.3993,111861.0,73.07677603
2010-01-28,15,145955.0,1,5,2010,46214,119900.0,116554.0,75.63291139
2011-01-28,16,136414.0,1,5,2011,46214,117375.0,111398.0,70.15007545
2012-01-28,17,127198.0,1,5,2012,46214,119900.0,106406.0,69.63636364
2013-01-28,18,127160.0,1,5,2013,46214,114900.0,106269.0,69.37512389
2014-01-28,19,137240.0,1,5,2014,46214,114900.0,114451.0,71.42038946
2015-01-28,20,140633.0,1,5,2015,46214,115000.0,117962.0,75.37379227
2016-01-28,21,143094.0,1,5,2016,46214,115000.0,120851.0,73.97959184
2017-01-28,22,153506.0,1,5,2017,46214,129900.0,126048.0,74.17582418
2018-01-28,23,161510.0,1,5,2018,46214,135000.0,137297.0,80.28389768
2019-01-28,24,181043.0,1,5,2019,46214,155500.0,154453.0,91.48766905
2010-02-28,15,119586.0,2,1,2010,46220,169900.0,180993.0,118.5770751
2011-02-28,16,109574.0,2,1,2011,46220,169900.0,171245.0,124.2895204
2012-02-28,17,107616.0,2,1,2012,46220,166900.0,167811.0,117.7609428
2013-02-28,18,107557.0,2,1,2013,46220,169900.0,175773.0,128.02231709999998
2014-02-28,19,128095.0,2,1,2014,46220,164900.0,192810.0,122.64361409999998
2015-02-28,20,129718.0,2,1,2015,46220,183000.0,193145.0,133.541909
2016-02-28,21,130547.0,2,1,2016,46220,196500.0,197263.0,135.5301621
2017-02-28,22,141379.0,2,1,2017,46220,202450.0,207777.0,157.4852352
2018-02-28,23,148337.0,2,1,2018,46220,234650.0,220574.0,179.4892916
2019-02-28,24,172462.0,2,1,2019,46220,239700.0,243849.0,179.2009401
2010-02-28,15,157132.0,2,2,2010,46220,169900.0,180993.0,118.5770751
2011-02-28,16,149757.0,2,2,2011,46220,169900.0,171245.0,124.2895204
2012-02-28,17,144907.0,2,2,2012,46220,166900.0,167811.0,117.7609428
2013-02-28,18,151492.0,2,2,2013,46220,169900.0,175773.0,128.02231709999998
2014-02-28,19,167050.0,2,2,2014,46220,164900.0,192810.0,122.64361409999998
2015-02-28,20,166136.0,2,2,2015,46220,183000.0,193145.0,133.541909
2016-02-28,21,169949.0,2,2,2016,46220,196500.0,197263.0,135.5301621
2017-02-28,22,180420.0,2,2,2017,46220,202450.0,207777.0,157.4852352
2018-02-28,23,191195.0,2,2,2018,46220,234650.0,220574.0,179.4892916
2019-02-28,24,212947.0,2,2,2019,46220,239700.0,243849.0,179.2009401
2010-02-28,15,178294.0,2,3,2010,46220,169900.0,180993.0,118.5770751
2011-02-28,16,169133.0,2,3,2011,46220,169900.0,171245.0,124.2895204
2012-02-28,17,165423.0,2,3,2012,46220,166900.0,167811.0,117.7609428
2013-02-28,18,172788.0,2,3,2013,46220,169900.0,175773.0,128.02231709999998
2014-02-28,19,188919.0,2,3,2014,46220,164900.0,192810.0,122.64361409999998
2015-02-28,20,188285.0,2,3,2015,46220,183000.0,193145.0,133.541909
2016-02-28,21,193069.0,2,3,2016,46220,196500.0,197263.0,135.5301621
2017-02-28,22,204098.0,2,3,2017,46220,202450.0,207777.0,157.4852352
2018-02-28,23,216358.0,2,3,2018,46220,234650.0,220574.0,179.4892916
2019-02-28,24,239502.0,2,3,2019,46220,239700.0,243849.0,179.2009401
2010-02-28,15,255859.0,2,4,2010,46220,169900.0,180993.0,118.5770751
2011-02-28,16,239331.0,2,4,2011,46220,169900.0,171245.0,124.2895204
2012-02-28,17,233343.0,2,4,2012,46220,166900.0,167811.0,117.7609428
2013-02-28,18,245519.0,2,4,2013,46220,169900.0,175773.0,128.02231709999998
2014-02-28,19,271547.0,2,4,2014,46220,164900.0,192810.0,122.64361409999998
2015-02-28,20,280769.0,2,4,2015,46220,183000.0,193145.0,133.541909
2016-02-28,21,286053.0,2,4,2016,46220,196500.0,197263.0,135.5301621
2017-02-28,22,294602.0,2,4,2017,46220,202450.0,207777.0,157.4852352
2018-02-28,23,308884.0,2,4,2018,46220,234650.0,220574.0,179.4892916
2019-02-28,24,331767.0,2,4,2019,46220,239700.0,243849.0,179.2009401
2010-02-28,15,358230.0,2,5,2010,46220,169900.0,180993.0,118.5770751
2011-02-28,16,335102.0,2,5,2011,46220,169900.0,171245.0,124.2895204
2012-02-28,17,328421.0,2,5,2012,46220,166900.0,167811.0,117.7609428
2013-02-28,18,350063.0,2,5,2013,46220,169900.0,175773.0,128.02231709999998
2014-02-28,19,386538.0,2,5,2014,46220,164900.0,192810.0,122.64361409999998
2015-02-28,20,403392.0,2,5,2015,46220,183000.0,193145.0,133.541909
2016-02-28,21,402103.0,2,5,2016,46220,196500.0,197263.0,135.5301621
2017-02-28,22,409975.0,2,5,2017,46220,202450.0,207777.0,157.4852352
2018-02-28,23,437098.0,2,5,2018,46220,234650.0,220574.0,179.4892916
2019-02-28,24,468170.0,2,5,2019,46220,239700.0,243849.0,179.2009401
2000-02-28,5,58678.0,2,1,2000,46219,97246.47269,76556.0,54.97069528
2001-02-28,6,56695.0,2,1,2001,46219,98955.82106,75694.0,62.97452029
2002-02-28,7,59023.0,2,1,2002,46219,101962.4847,79172.0,67.10535683
2003-02-28,8,58023.0,2,1,2003,46219,100314.9966,79035.0,67.33516623
2004-02-28,9,55925.0,2,1,2004,46219,100599.8587,80822.0,68.55483897
2005-02-28,10,57555.0,2,1,2005,46219,102124.1198,83853.0,70.39458337
2006-02-28,11,63196.0,2,1,2006,46219,106416.4105,88477.0,75.38356652
2007-02-28,12,59941.0,2,1,2007,46219,106906.4151,89147.0,78.67508795
2008-02-28,13,57947.0,2,1,2008,46219,101937.7213,87312.0,74.80871256
2009-02-28,14,56349.0,2,1,2009,46219,91650.07467,82153.0,65.28227323
2010-02-28,15,53863.0,2,1,2010,46219,89900.0,83581.0,63.98295073
2011-02-28,16,48840.0,2,1,2011,46219,80000.0,78331.0,65.07795084
2012-02-28,17,42477.0,2,1,2012,46219,73500.0,70944.0,58.40643275
2013-02-28,18,42628.0,2,1,2013,46219,79900.0,73796.0,63.8286189
2014-02-28,19,47745.0,2,1,2014,46219,83000.0,80626.0,62.5
2015-02-28,20,49743.0,2,1,2015,46219,85000.0,83852.0,65.75621747
2016-02-28,21,51097.0,2,1,2016,46219,80000.0,87131.0,63.32082552
2017-02-28,22,56316.0,2,1,2017,46219,89500.0,93691.0,70.09963768
2018-02-28,23,61069.0,2,1,2018,46219,104900.0,102929.0,79.16666667
2019-02-28,24,74566.0,2,1,2019,46219,114900.0,118420.0,89.85245229
1997-02-28,2,77300.0,2,2,1997,46219,123215.2991,82100.0,88.57510341
1998-02-28,3,76500.0,2,2,1998,46219,116930.875,81100.0,80.84171589
1999-02-28,4,83800.0,2,2,1999,46219,123299.5755,89300.0,84.64877878
2000-02-28,5,74974.0,2,2,2000,46219,97246.47269,76556.0,54.97069528
2001-02-28,6,72221.0,2,2,2001,46219,98955.82106,75694.0,62.97452029
2002-02-28,7,75865.0,2,2,2002,46219,101962.4847,79172.0,67.10535683
2003-02-28,8,74817.0,2,2,2003,46219,100314.9966,79035.0,67.33516623
2004-02-28,9,74882.0,2,2,2004,46219,100599.8587,80822.0,68.55483897
2005-02-28,10,77238.0,2,2,2005,46219,102124.1198,83853.0,70.39458337
2006-02-28,11,80831.0,2,2,2006,46219,106416.4105,88477.0,75.38356652
2007-02-28,12,80371.0,2,2,2007,46219,106906.4151,89147.0,78.67508795
2008-02-28,13,79365.0,2,2,2008,46219,101937.7213,87312.0,74.80871256
2009-02-28,14,74021.0,2,2,2009,46219,91650.07467,82153.0,65.28227323
2010-02-28,15,73523.0,2,2,2010,46219,89900.0,83581.0,63.98295073
2011-02-28,16,65273.0,2,2,2011,46219,80000.0,78331.0,65.07795084
2012-02-28,17,56483.0,2,2,2012,46219,73500.0,70944.0,58.40643275
2013-02-28,18,57768.0,2,2,2013,46219,79900.0,73796.0,63.8286189
2014-02-28,19,64868.0,2,2,2014,46219,83000.0,80626.0,62.5
2015-02-28,20,66818.0,2,2,2015,46219,85000.0,83852.0,65.75621747
2016-02-28,21,69105.0,2,2,2016,46219,80000.0,87131.0,63.32082552
2017-02-28,22,74219.0,2,2,2017,46219,89500.0,93691.0,70.09963768
2018-02-28,23,80078.0,2,2,2018,46219,104900.0,102929.0,79.16666667
2019-02-28,24,94358.0,2,2,2019,46219,114900.0,118420.0,89.85245229
1997-02-28,2,85500.0,2,3,1997,46219,123215.2991,82100.0,88.57510341
1998-02-28,3,83800.0,2,3,1998,46219,116930.875,81100.0,80.84171589
1999-02-28,4,91700.0,2,3,1999,46219,123299.5755,89300.0,84.64877878
2000-02-28,5,76901.0,2,3,2000,46219,97246.47269,76556.0,54.97069528
2001-02-28,6,77167.0,2,3,2001,46219,98955.82106,75694.0,62.97452029
2002-02-28,7,80871.0,2,3,2002,46219,101962.4847,79172.0,67.10535683
2003-02-28,8,80877.0,2,3,2003,46219,100314.9966,79035.0,67.33516623
2004-02-28,9,82724.0,2,3,2004,46219,100599.8587,80822.0,68.55483897
2005-02-28,10,85759.0,2,3,2005,46219,102124.1198,83853.0,70.39458337
2006-02-28,11,90591.0,2,3,2006,46219,106416.4105,88477.0,75.38356652
2007-02-28,12,91679.0,2,3,2007,46219,106906.4151,89147.0,78.67508795
2008-02-28,13,89683.0,2,3,2008,46219,101937.7213,87312.0,74.80871256
2009-02-28,14,84044.0,2,3,2009,46219,91650.07467,82153.0,65.28227323
2010-02-28,15,85325.0,2,3,2010,46219,89900.0,83581.0,63.98295073
2011-02-28,16,80987.0,2,3,2011,46219,80000.0,78331.0,65.07795084
2012-02-28,17,73610.0,2,3,2012,46219,73500.0,70944.0,58.40643275
2013-02-28,18,76536.0,2,3,2013,46219,79900.0,73796.0,63.8286189
2014-02-28,19,82717.0,2,3,2014,46219,83000.0,80626.0,62.5
2015-02-28,20,86178.0,2,3,2015,46219,85000.0,83852.0,65.75621747
2016-02-28,21,89418.0,2,3,2016,46219,80000.0,87131.0,63.32082552
2017-02-28,22,95608.0,2,3,2017,46219,89500.0,93691.0,70.09963768
2018-02-28,23,105248.0,2,3,2018,46219,104900.0,102929.0,79.16666667
2019-02-28,24,120420.0,2,3,2019,46219,114900.0,118420.0,89.85245229
1997-02-28,2,115700.0,2,4,1997,46219,123215.2991,82100.0,88.57510341
1998-02-28,3,114800.0,2,4,1998,46219,116930.875,81100.0,80.84171589
1999-02-28,4,113200.0,2,4,1999,46219,123299.5755,89300.0,84.64877878
2000-02-28,5,90641.0,2,4,2000,46219,97246.47269,76556.0,54.97069528
2001-02-28,6,93651.0,2,4,2001,46219,98955.82106,75694.0,62.97452029
2002-02-28,7,98862.0,2,4,2002,46219,101962.4847,79172.0,67.10535683
2003-02-28,8,97975.0,2,4,2003,46219,100314.9966,79035.0,67.33516623
2004-02-28,9,100848.0,2,4,2004,46219,100599.8587,80822.0,68.55483897
2005-02-28,10,105809.0,2,4,2005,46219,102124.1198,83853.0,70.39458337
2006-02-28,11,112890.0,2,4,2006,46219,106416.4105,88477.0,75.38356652
2007-02-28,12,117365.0,2,4,2007,46219,106906.4151,89147.0,78.67508795
2008-02-28,13,116425.0,2,4,2008,46219,101937.7213,87312.0,74.80871256
2009-02-28,14,109688.0,2,4,2009,46219,91650.07467,82153.0,65.28227323
2010-02-28,15,111766.0,2,4,2010,46219,89900.0,83581.0,63.98295073
2011-02-28,16,108581.0,2,4,2011,46219,80000.0,78331.0,65.07795084
2012-02-28,17,98070.0,2,4,2012,46219,73500.0,70944.0,58.40643275
2013-02-28,18,105382.0,2,4,2013,46219,79900.0,73796.0,63.8286189
2014-02-28,19,112978.0,2,4,2014,46219,83000.0,80626.0,62.5
2015-02-28,20,114700.0,2,4,2015,46219,85000.0,83852.0,65.75621747
2016-02-28,21,119625.0,2,4,2016,46219,80000.0,87131.0,63.32082552
2017-02-28,22,126914.0,2,4,2017,46219,89500.0,93691.0,70.09963768
2018-02-28,23,136226.0,2,4,2018,46219,104900.0,102929.0,79.16666667
2019-02-28,24,152985.0,2,4,2019,46219,114900.0,118420.0,89.85245229
2001-02-28,6,112644.0,2,5,2001,46219,98955.82106,75694.0,62.97452029
2002-02-28,7,113733.0,2,5,2002,46219,101962.4847,79172.0,67.10535683
2003-02-28,8,113406.0,2,5,2003,46219,100314.9966,79035.0,67.33516623
2004-02-28,9,114721.0,2,5,2004,46219,100599.8587,80822.0,68.55483897
2005-02-28,10,119353.0,2,5,2005,46219,102124.1198,83853.0,70.39458337
2006-02-28,11,123829.0,2,5,2006,46219,106416.4105,88477.0,75.38356652
2007-02-28,12,125735.0,2,5,2007,46219,106906.4151,89147.0,78.67508795
2008-02-28,13,123993.0,2,5,2008,46219,101937.7213,87312.0,74.80871256
2009-02-28,14,117144.0,2,5,2009,46219,91650.07467,82153.0,65.28227323
2010-02-28,15,124093.0,2,5,2010,46219,89900.0,83581.0,63.98295073
2011-02-28,16,119530.0,2,5,2011,46219,80000.0,78331.0,65.07795084
2012-02-28,17,112301.0,2,5,2012,46219,73500.0,70944.0,58.40643275
2013-02-28,18,121413.0,2,5,2013,46219,79900.0,73796.0,63.8286189
2014-02-28,19,131451.0,2,5,2014,46219,83000.0,80626.0,62.5
2015-02-28,20,135202.0,2,5,2015,46219,85000.0,83852.0,65.75621747
2016-02-28,21,137671.0,2,5,2016,46219,80000.0,87131.0,63.32082552
2017-02-28,22,149325.0,2,5,2017,46219,89500.0,93691.0,70.09963768
2018-02-28,23,159492.0,2,5,2018,46219,104900.0,102929.0,79.16666667
2019-02-28,24,177552.0,2,5,2019,46219,114900.0,118420.0,89.85245229
1997-02-28,2,70200.0,2,1,1997,46227,69030.46334,86600.0,71.42474249
1998-02-28,3,67300.0,2,1,1998,46227,73874.09981,91600.0,74.1998797
1999-02-28,4,67600.0,2,1,1999,46227,88085.78351000002,101100.0,78.69014023
2000-02-28,5,54144.0,2,1,2000,46227,63669.99043,85081.0,70.45784145
2001-02-28,6,48712.0,2,1,2001,46227,77357.40515,93984.0,74.57205528
2002-02-28,7,52551.0,2,1,2002,46227,80322.47542,97126.0,76.22788165
2003-02-28,8,51478.0,2,1,2003,46227,78705.65206000001,97345.0,76.45897406
2004-02-28,9,55525.0,2,1,2004,46227,81583.19535,99767.0,77.54868991
2005-02-28,10,58672.0,2,1,2005,46227,93319.91522,105419.0,79.42823521
2006-02-28,11,60379.0,2,1,2006,46227,103813.0225,112222.0,82.4987109
2007-02-28,12,60983.0,2,1,2007,46227,108980.2316,114579.0,83.06247328
2008-02-28,13,63751.0,2,1,2008,46227,108767.1792,113697.0,82.11010425
2009-02-28,14,57862.0,2,1,2009,46227,106728.8855,108334.0,77.89913039
2010-02-28,15,63042.0,2,1,2010,46227,115000.0,113300.0,79.70266504
2011-02-28,16,61449.0,2,1,2011,46227,108700.0,106482.0,76.1396027
2012-02-28,17,54772.0,2,1,2012,46227,109900.0,103605.0,72.79151350000002
2013-02-28,18,49682.0,2,1,2013,46227,109888.0,106083.0,76.53061224
2014-02-28,19,59770.0,2,1,2014,46227,110000.0,115206.0,79.72027972
2015-02-28,20,65477.0,2,1,2015,46227,119200.0,118502.0,81.94364577
2016-02-28,21,65598.0,2,1,2016,46227,120000.0,122314.0,82.5
2017-02-28,22,70362.0,2,1,2017,46227,129900.0,128112.0,87.71450858
2018-02-28,23,75274.0,2,1,2018,46227,136100.0,139410.0,102.3682117
2019-02-28,24,89682.0,2,1,2019,46227,150000.0,154350.0,104.1666667
1997-02-28,2,75100.0,2,2,1997,46227,69030.46334,86600.0,71.42474249
1998-02-28,3,73600.0,2,2,1998,46227,73874.09981,91600.0,74.1998797
1999-02-28,4,77000.0,2,2,1999,46227,88085.78351000002,101100.0,78.69014023
2000-02-28,5,66566.0,2,2,2000,46227,63669.99043,85081.0,70.45784145
2001-02-28,6,71255.0,2,2,2001,46227,77357.40515,93984.0,74.57205528
2002-02-28,7,75011.0,2,2,2002,46227,80322.47542,97126.0,76.22788165
2003-02-28,8,73155.0,2,2,2003,46227,78705.65206000001,97345.0,76.45897406
2004-02-28,9,73299.0,2,2,2004,46227,81583.19535,99767.0,77.54868991
2005-02-28,10,76513.0,2,2,2005,46227,93319.91522,105419.0,79.42823521
2006-02-28,11,78206.0,2,2,2006,46227,103813.0225,112222.0,82.4987109
2007-02-28,12,81251.0,2,2,2007,46227,108980.2316,114579.0,83.06247328
2008-02-28,13,83361.0,2,2,2008,46227,108767.1792,113697.0,82.11010425
2009-02-28,14,79631.0,2,2,2009,46227,106728.8855,108334.0,77.89913039
2010-02-28,15,83465.0,2,2,2010,46227,115000.0,113300.0,79.70266504
2011-02-28,16,76481.0,2,2,2011,46227,108700.0,106482.0,76.1396027
2012-02-28,17,73975.0,2,2,2012,46227,109900.0,103605.0,72.79151350000002
2013-02-28,18,70881.0,2,2,2013,46227,109888.0,106083.0,76.53061224
2014-02-28,19,78036.0,2,2,2014,46227,110000.0,115206.0,79.72027972
2015-02-28,20,82576.0,2,2,2015,46227,119200.0,118502.0,81.94364577
2016-02-28,21,83313.0,2,2,2016,46227,120000.0,122314.0,82.5
2017-02-28,22,89036.0,2,2,2017,46227,129900.0,128112.0,87.71450858
2018-02-28,23,96772.0,2,2,2018,46227,136100.0,139410.0,102.3682117
2019-02-28,24,110625.0,2,2,2019,46227,150000.0,154350.0,104.1666667
1997-02-28,2,87800.0,2,3,1997,46227,69030.46334,86600.0,71.42474249
1998-02-28,3,92800.0,2,3,1998,46227,73874.09981,91600.0,74.1998797
1999-02-28,4,101500.0,2,3,1999,46227,88085.78351000002,101100.0,78.69014023
2000-02-28,5,87379.0,2,3,2000,46227,63669.99043,85081.0,70.45784145
2001-02-28,6,95497.0,2,3,2001,46227,77357.40515,93984.0,74.57205528
2002-02-28,7,98717.0,2,3,2002,46227,80322.47542,97126.0,76.22788165
2003-02-28,8,99343.0,2,3,2003,46227,78705.65206000001,97345.0,76.45897406
2004-02-28,9,101792.0,2,3,2004,46227,81583.19535,99767.0,77.54868991
2005-02-28,10,106626.0,2,3,2005,46227,93319.91522,105419.0,79.42823521
2006-02-28,11,112868.0,2,3,2006,46227,103813.0225,112222.0,82.4987109
2007-02-28,12,114956.0,2,3,2007,46227,108980.2316,114579.0,83.06247328
2008-02-28,13,114208.0,2,3,2008,46227,108767.1792,113697.0,82.11010425
2009-02-28,14,108824.0,2,3,2009,46227,106728.8855,108334.0,77.89913039
2010-02-28,15,113338.0,2,3,2010,46227,115000.0,113300.0,79.70266504
2011-02-28,16,106971.0,2,3,2011,46227,108700.0,106482.0,76.1396027
2012-02-28,17,103923.0,2,3,2012,46227,109900.0,103605.0,72.79151350000002
2013-02-28,18,107212.0,2,3,2013,46227,109888.0,106083.0,76.53061224
2014-02-28,19,116165.0,2,3,2014,46227,110000.0,115206.0,79.72027972
2015-02-28,20,119243.0,2,3,2015,46227,119200.0,118502.0,81.94364577
2016-02-28,21,123429.0,2,3,2016,46227,120000.0,122314.0,82.5
