,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Date.1,Year,Month,Day
134,2007-06-30,32.75,52.28,,,,,95466.0,72247.0,78455.0,97672.0,112712.0,114489.0,,46107,2007-06-30,2007,06,30
135,2007-07-31,37.48,49.12,,,,,94900.0,72412.0,78163.0,97061.0,112119.0,114276.0,,46107,2007-07-31,2007,07,31
136,2007-08-31,39.94,46.36,,,,,94208.0,72349.0,77795.0,96251.0,111131.0,114058.0,,46107,2007-08-31,2007,08,31
137,2007-09-30,42.73,43.55,,,,,94094.0,72718.0,77889.0,96051.0,110572.0,114272.0,,46107,2007-09-30,2007,09,30
138,2007-10-31,43.45,42.23,,,,,94081.0,72796.0,77816.0,96069.0,110339.0,114154.0,,46107,2007-10-31,2007,10,31
139,2007-11-30,40.09,46.43,,,,,94479.0,73090.0,77719.0,96599.0,111290.0,115418.0,,46107,2007-11-30,2007,11,30
140,2007-12-31,41.13,43.55,,,,,94440.0,72830.0,77436.0,96622.0,111822.0,115375.0,,46107,2007-12-31,2007,12,31
141,2008-01-31,45.96,39.54,,,,,94055.0,72794.0,77348.0,96164.0,111940.0,115650.0,,46107,2008-01-31,2008,01,31
142,2008-02-29,48.1,38.95,,,,,93662.0,72703.0,77346.0,95670.0,111896.0,115342.0,,46107,2008-02-29,2008,02,29
143,2008-03-31,49.61,36.31,,,,,93268.0,72242.0,77000.0,95290.0,112044.0,115841.0,,46107,2008-03-31,2008,03,31
144,2008-04-30,48.32,38.08,,,,,93174.0,71317.0,76581.0,95321.0,112486.0,116077.0,,46107,2008-04-30,2008,04,30
145,2008-05-31,46.21,39.82,,,,,93021.0,70802.0,76295.0,95161.0,112877.0,116334.0,,46107,2008-05-31,2008,05,31
146,2008-06-30,41.33,43.75,,,,,93343.0,70048.0,76189.0,95519.0,113431.0,116696.0,14.0,46107,2008-06-30,2008,06,30
147,2008-07-31,39.39,46.21,,,,,93519.0,69254.0,76050.0,95675.0,113455.0,117011.0,21.0,46107,2008-07-31,2008,07,31
148,2008-08-31,39.97,44.59,,,,,93549.0,68240.0,75427.0,95793.0,113524.0,117134.0,10.0,46107,2008-08-31,2008,08,31
149,2008-09-30,37.28,47.72,,,,,93045.0,67830.0,74792.0,95269.0,113122.0,116824.0,13.0,46107,2008-09-30,2008,09,30
150,2008-10-31,32.98,53.2,,,,,92811.0,67713.0,74754.0,94927.0,112884.0,116404.0,16.0,46107,2008-10-31,2008,10,31
151,2008-11-30,28.77,57.0,,,,,92217.0,67345.0,74831.0,94173.0,111687.0,115126.0,13.0,46107,2008-11-30,2008,11,30
152,2008-12-31,21.96,66.28,,,,,91601.0,66865.0,74611.0,93502.0,110160.0,113886.0,12.0,46107,2008-12-31,2008,12,31
153,2009-01-31,3.38,92.71,,,,,90742.0,66626.0,73827.0,92691.0,109056.0,113497.0,14.0,46107,2009-01-31,2009,01,31
154,2009-02-28,1.92,96.57,,,,,89772.0,66739.0,72994.0,91783.0,107869.0,113618.0,7.0,46107,2009-02-28,2009,02,28
155,2009-03-31,1.22,98.08,,,,,89091.0,67710.0,72804.0,91042.0,107442.0,114141.0,5.0,46107,2009-03-31,2009,03,31
156,2009-04-30,0.97,98.26,,,,,88366.0,68288.0,72460.0,90281.0,106981.0,114532.0,10.0,46107,2009-04-30,2009,04,30
157,2009-05-31,0.95,98.48,,,,,88389.0,68935.0,72318.0,90419.0,107402.0,116060.0,9.0,46107,2009-05-31,2009,05,31
158,2009-06-30,1.29,97.96,,,,,88538.0,69328.0,72187.0,90680.0,107919.0,117832.0,22.0,46107,2009-06-30,2009,06,30
159,2009-07-31,1.54,97.46,,,,,88879.0,70254.0,72438.0,91071.0,108376.0,119101.0,21.0,46107,2009-07-31,2009,07,31
160,2009-08-31,2.16,96.82,,,,,89163.0,72196.0,73366.0,91199.0,108560.0,119690.0,11.0,46107,2009-08-31,2009,08,31
161,2009-09-30,2.09,96.67,,,,,89743.0,73404.0,74295.0,91686.0,108913.0,120451.0,13.0,46107,2009-09-30,2009,09,30
162,2009-10-31,1.82,97.16,,,,,89653.0,74195.0,74360.0,91625.0,108944.0,121283.0,17.0,46107,2009-10-31,2009,10,31
163,2009-11-30,2.46,96.49,,,,,89818.0,73956.0,74198.0,91898.0,109739.0,122758.0,21.0,46107,2009-11-30,2009,11,30
164,2009-12-31,2.79,96.22,,,,,90134.0,74516.0,74323.0,92264.0,110520.0,123879.0,29.0,46107,2009-12-31,2009,12,31
165,2010-01-31,2.34,95.82,,,85000.0,72.21074380165291,90697.0,74742.0,74658.0,92810.0,111318.0,124281.0,3.0,46107,2010-01-31,2010,01,31
166,2010-02-28,3.88,93.36,,,89200.0,78.4439685938615,91251.0,74688.0,75016.0,93312.0,112212.0,124241.0,16.0,46107,2010-02-28,2010,02,28
167,2010-03-31,10.0,83.11,,,85000.0,72.84432508460341,91249.0,74266.0,74785.0,93334.0,112491.0,123636.0,16.0,46107,2010-03-31,2010,03,31
168,2010-04-30,18.56,71.12,,,85000.0,72.8155339805825,91458.0,74323.0,74993.0,93527.0,112396.0,123167.0,15.0,46107,2010-04-30,2010,04,30
169,2010-05-31,22.49,66.57,,,87500.0,78.4439685938615,91358.0,74595.0,75207.0,93395.0,111758.0,122363.0,13.0,46107,2010-05-31,2010,05,31
170,2010-06-30,21.92,64.95,,,85000.0,76.25813064301529,91205.0,74271.0,75469.0,93173.0,111422.0,121714.0,29.0,46107,2010-06-30,2010,06,30
171,2010-07-31,18.86,68.38,,,88000.0,75.8097165991903,90401.0,73605.0,75050.0,92291.0,110795.0,120717.0,14.0,46107,2010-07-31,2010,07,31
172,2010-08-31,14.18,75.8,,,87300.0,73.15224436882191,89202.0,72093.0,73968.0,91045.0,109852.0,119394.0,21.0,46107,2010-08-31,2010,08,31
173,2010-09-30,12.94,77.61,15.2542372881356,4.7664442326025,85000.0,72.8155339805825,87521.0,70780.0,72199.0,89413.0,107964.0,117021.0,12.0,46107,2010-09-30,2010,09,30
174,2010-10-31,14.25,76.32,11.1111111111111,5.8892815076561,85000.0,72.4101479915433,86457.0,69591.0,70947.0,88400.0,106805.0,115350.0,10.0,46107,2010-10-31,2010,10,31
175,2010-11-30,20.77,69.23,11.2781954887218,6.2578222778473,85000.0,72.8155339805825,85663.0,69255.0,70005.0,87689.0,105764.0,113950.0,10.0,46107,2010-11-30,2010,11,30
176,2010-12-31,22.06,68.58,16.0,5.5555555555556,80000.0,72.8125,85064.0,68599.0,69448.0,87099.0,105506.0,113842.0,15.0,46107,2010-12-31,2010,12,31
177,2011-01-31,24.3,66.09,19.1304347826087,8.0,79900.0,72.2088353413655,84684.0,67617.0,69219.0,86715.0,105020.0,113618.0,17.0,46107,2011-01-31,2011,01,31
178,2011-02-28,21.79,69.28,16.2162162162162,7.702194977259199,79450.0,70.3933747412008,83957.0,66635.0,68689.0,85934.0,103562.0,112868.0,9.0,46107,2011-02-28,2011,02,28
179,2011-03-31,13.16,80.02,18.965517241379303,6.675567423231,79450.0,70.2927586729284,83215.0,65900.0,68154.0,85145.0,101983.0,112034.0,10.0,46107,2011-03-31,2011,03,31
180,2011-04-30,11.92,80.27,15.5172413793103,6.4620411568409,79900.0,70.34161490683229,81986.0,65845.0,67458.0,83826.0,100178.0,110731.0,14.0,46107,2011-04-30,2011,04,30
181,2011-05-31,9.95,83.78,19.047619047618998,5.3684210526316,79900.0,70.2927586729284,80389.0,65112.0,66314.0,82214.0,98436.0,109299.0,8.0,46107,2011-05-31,2011,05,31
182,2011-06-30,9.78,83.56,15.596330275229398,3.1795224977042995,79900.0,69.6854188573431,79116.0,65175.0,65553.0,80870.0,96651.0,107303.0,20.0,46107,2011-06-30,2011,06,30
183,2011-07-31,11.82,81.12,12.931034482758601,6.6815144766147005,82000.0,72.1816707218167,78302.0,64626.0,64825.0,80144.0,95802.0,106506.0,16.0,46107,2011-07-31,2011,07,31
184,2011-08-31,10.27,82.76,18.2608695652174,4.8677248677249,83450.0,71.0308056872038,78449.0,64488.0,64730.0,80455.0,95859.0,106475.0,17.0,46107,2011-08-31,2011,08,31
185,2011-09-30,9.6,84.13,15.833333333333302,4.8192771084337,79900.0,71.9417933478112,78900.0,64401.0,64735.0,81120.0,96688.0,107621.0,9.0,46107,2011-09-30,2011,09,30
186,2011-10-31,10.92,84.03,14.5631067961165,6.113108859104299,77450.0,69.4444444444444,79005.0,64357.0,64478.0,81340.0,96603.0,107630.0,11.0,46107,2011-10-31,2011,10,31
187,2011-11-30,8.93,86.24,16.494845360824698,10.0,78500.0,69.7287243694429,78842.0,64491.0,64184.0,81191.0,96274.0,107570.0,15.0,46107,2011-11-30,2011,11,30
188,2011-12-31,18.11,78.03,7.692307692307691,10.0,73950.0,66.64955509924711,78347.0,63987.0,63486.0,80756.0,95389.0,106590.0,18.0,46107,2011-12-31,2011,12,31
189,2012-01-31,25.77,69.43,10.5882352941176,6.005109339873299,73950.0,67.3400673400673,77809.0,64056.0,62799.0,80272.0,94677.0,106028.0,15.0,46107,2012-01-31,2012,01,31
190,2012-02-29,33.11,62.41,11.1111111111111,4.9550046001978,70000.0,67.7102122414622,77375.0,63624.0,62203.0,79882.0,94533.0,105495.0,9.0,46107,2012-02-29,2012,02,29
191,2012-03-31,39.03,56.14,14.5631067961165,7.001510649579299,79900.0,68.251713174466,77663.0,63089.0,62320.0,80155.0,95154.0,105927.0,16.0,46107,2012-03-31,2012,03,31
192,2012-04-30,43.26,50.62,20.879120879120897,4.128787878787899,80000.0,67.7102122414622,78142.0,61616.0,62005.0,80714.0,96049.0,106508.0,15.0,46107,2012-04-30,2012,04,30
193,2012-05-31,49.3,45.37,19.047619047618998,6.066332916145201,83700.0,69.7292863002461,79159.0,61402.0,62286.0,81756.0,97146.0,107305.0,19.0,46107,2012-05-31,2012,05,31
194,2012-06-30,51.27,42.99,14.9425287356322,5.0186977074502,83950.0,71.2945590994372,79510.0,61691.0,61731.0,82301.0,97833.0,108252.0,15.0,46107,2012-06-30,2012,06,30
195,2012-07-31,56.29,37.89,16.6666666666667,6.25,84450.0,71.9079578139981,79984.0,63082.0,61677.0,82861.0,98197.0,108752.0,23.0,46107,2012-07-31,2012,07,31
196,2012-08-31,62.86,31.37,12.790697674418599,5.7714958775029,81500.0,71.7592592592593,79777.0,63253.0,61189.0,82814.0,97971.0,108912.0,9.0,46107,2012-08-31,2012,08,31
197,2012-09-30,69.75,25.22,20.6896551724138,4.401363168724299,80000.0,72.7788393448175,79599.0,62771.0,61084.0,82645.0,97820.0,108657.0,13.0,46107,2012-09-30,2012,09,30
198,2012-10-31,76.22,19.9,19.7674418604651,6.3224446786090995,80000.0,73.0569515613367,79759.0,62164.0,61367.0,82808.0,98407.0,109430.0,18.0,46107,2012-10-31,2012,10,31
199,2012-11-30,74.63,21.82,12.0481927710843,4.2247386759582,78250.0,68.9102564102564,79434.0,61731.0,61114.0,82394.0,98211.0,109343.0,14.0,46107,2012-11-30,2012,11,30
200,2012-12-31,77.21,18.03,13.235294117647099,7.070707070707099,75000.0,68.5483870967742,79427.0,62173.0,61204.0,82288.0,98022.0,109390.0,17.0,46107,2012-12-31,2012,12,31
201,2013-01-31,70.8,22.41,15.2542372881356,7.6923076923077,74900.0,65.359477124183,79324.0,62351.0,61234.0,82094.0,97793.0,109042.0,12.0,46107,2013-01-31,2013,01,31
202,2013-02-28,63.63,26.22,6.153846153846151,9.2831076149542,78000.0,70.8333333333333,79840.0,63336.0,61761.0,82661.0,98463.0,109950.0,15.0,46107,2013-02-28,2013,02,28
203,2013-03-31,80.42,12.29,17.1428571428571,5.8823529411765,79900.0,73.71783001106691,80030.0,63847.0,61754.0,82933.0,98702.0,110416.0,13.0,46107,2013-03-31,2013,03,31
204,2013-04-30,81.24,11.62,10.2564102564103,8.184806280070902,80000.0,70.8333333333333,80351.0,64686.0,62018.0,83359.0,99096.0,111134.0,16.0,46107,2013-04-30,2013,04,30
205,2013-05-31,77.51,15.35,10.975609756097601,5.7175528873642,83900.0,72.3731884057971,80579.0,64808.0,62093.0,83575.0,99676.0,111815.0,15.0,46107,2013-05-31,2013,05,31
206,2013-06-30,81.09,13.31,18.4210526315789,6.1754939986891,89450.0,74.0123713563813,80813.0,64517.0,62605.0,83626.0,99894.0,112118.0,12.0,46107,2013-06-30,2013,06,30
207,2013-07-31,77.69,16.47,9.574468085106382,6.2578222778473,79900.0,71.38005170412579,80760.0,63897.0,62756.0,83389.0,100088.0,112402.0,15.0,46107,2013-07-31,2013,07,31
208,2013-08-31,71.59,21.62,21.6494845360825,4.7619047619048,82500.0,73.2105483465885,81002.0,64267.0,63198.0,83414.0,100452.0,113155.0,21.0,46107,2013-08-31,2013,08,31
209,2013-09-30,58.78,35.97,8.98876404494382,8.025702827774099,79900.0,72.8550576281468,81364.0,65028.0,63618.0,83641.0,101206.0,114296.0,25.0,46107,2013-09-30,2013,09,30
210,2013-10-31,56.09,39.3,18.5185185185185,4.4454979717662,85000.0,74.20127795527159,81796.0,66162.0,64213.0,83961.0,101612.0,115195.0,20.0,46107,2013-10-31,2013,10,31
211,2013-11-30,56.79,37.24,15.5844155844156,4.2647058823529,86500.0,72.17283519062059,82546.0,66900.0,65219.0,84698.0,102345.0,115748.0,9.0,46107,2013-11-30,2013,11,30
212,2013-12-31,66.99,27.66,10.6666666666667,1.123595505618,88000.0,72.9297933832373,83417.0,67903.0,66205.0,85586.0,103426.0,116770.0,22.0,46107,2013-12-31,2013,12,31
213,2014-01-31,73.43,21.32,11.8421052631579,3.5335689045936,84950.0,72.1153846153846,84345.0,68814.0,66860.0,86631.0,104742.0,118028.0,23.0,46107,2014-01-31,2014,01,31
214,2014-02-28,77.04,17.31,11.688311688311698,2.6575012401672002,88000.0,69.81351981351979,85258.0,69581.0,67287.0,87667.0,105962.0,119782.0,19.0,46107,2014-02-28,2014,02,28
215,2014-03-31,74.48,20.7,13.75,4.5495905368517,90000.0,76.9230769230769,86144.0,70524.0,67892.0,88676.0,107023.0,121065.0,19.0,46107,2014-03-31,2014,03,31
216,2014-04-30,58.46,33.43,32.4675324675325,5.2752502780868,90000.0,75.99053401513241,86926.0,71109.0,68540.0,89462.0,107764.0,122017.0,18.0,46107,2014-04-30,2014,04,30
217,2014-05-31,51.07,42.74,13.6363636363636,2.9622063329927997,89995.0,78.13822432023271,87161.0,71296.0,69034.0,89705.0,107714.0,121888.0,22.0,46107,2014-05-31,2014,05,31
218,2014-06-30,42.91,50.32,17.977528089887603,2.2890790996562003,96450.0,78.34757834757829,87595.0,71680.0,69453.0,90208.0,108154.0,122143.0,12.0,46107,2014-06-30,2014,06,30
219,2014-07-31,40.07,53.73,22.429906542056102,3.3531717774396004,95000.0,78.77434013797651,88186.0,72209.0,70234.0,90823.0,108490.0,122218.0,20.0,46107,2014-07-31,2014,07,31
220,2014-08-31,35.52,58.41,18.446601941747602,3.8510911424904,93500.0,80.02136752136751,88738.0,73190.0,70845.0,91362.0,108940.0,121895.0,16.0,46107,2014-08-31,2014,08,31
221,2014-09-30,36.19,56.79,15.841584158415802,4.3834745762712,94900.0,79.7253106605625,88983.0,73973.0,71339.0,91545.0,108702.0,121307.0,23.0,46107,2014-09-30,2014,09,30
222,2014-10-31,33.06,61.02,28.571428571428598,4.1152263374486,94900.0,79.873339090965,89070.0,75034.0,71379.0,91619.0,108654.0,120759.0,23.0,46107,2014-10-31,2014,10,31
223,2014-11-30,37.71,57.06,17.8571428571429,4.2040762604868,90000.0,81.25,89305.0,76030.0,71390.0,91904.0,108933.0,121370.0,9.0,46107,2014-11-30,2014,11,30
224,2014-12-31,34.8,59.7,6.32911392405063,4.7619047619048,89450.0,76.2510032607827,89487.0,76668.0,71305.0,92137.0,109217.0,121540.0,17.0,46107,2014-12-31,2014,12,31
225,2015-01-31,37.09,58.18,14.666666666666698,4.6067415730337,89900.0,77.893175074184,89425.0,76829.0,71363.0,92061.0,109152.0,121757.0,6.0,46107,2015-01-31,2015,01,31
226,2015-02-28,38.53,56.74,15.7894736842105,3.9245573518090997,92500.0,76.9830988882337,89023.0,76472.0,71319.0,91533.0,108533.0,120868.0,8.0,46107,2015-02-28,2015,02,28
227,2015-03-31,36.59,58.46,16.867469879518097,4.2553191489362,90000.0,77.63414875158759,88717.0,76285.0,71201.0,91101.0,108150.0,120333.0,10.0,46107,2015-03-31,2015,03,31
228,2015-04-30,44.76,45.93,21.904761904761894,3.9952644225162,89900.0,80.02528308410409,88770.0,76951.0,71382.0,91059.0,108354.0,120212.0,15.0,46107,2015-04-30,2015,04,30
229,2015-05-31,53.02,37.68,23.300970873786397,5.8490566037736,89900.0,80.7784431137725,89210.0,77773.0,71693.0,91505.0,108882.0,120720.0,19.0,46107,2015-05-31,2015,05,31
230,2015-06-30,56.93,33.18,23.809523809523803,5.5617352614016,89900.0,77.37594617325479,89310.0,78182.0,71725.0,91633.0,109290.0,121144.0,9.0,46107,2015-06-30,2015,06,30
231,2015-07-31,65.31,24.62,21.551724137931,4.3715846994536,87700.0,76.62835249042149,89014.0,77967.0,71169.0,91415.0,109284.0,121166.0,21.0,46107,2015-07-31,2015,07,31
232,2015-08-31,61.28,27.46,27.2,4.8594125924917,86250.0,76.5550940272375,88561.0,77456.0,70691.0,91022.0,109239.0,121289.0,16.0,46107,2015-08-31,2015,08,31
233,2015-09-30,61.8,27.01,20.0,4.3034646223358,81900.0,76.9230769230769,88601.0,77211.0,70524.0,91160.0,109581.0,121504.0,19.0,46107,2015-09-30,2015,09,30
234,2015-10-31,63.39,26.24,18.699186991869897,4.5495905368517,79900.0,76.62835249042149,88699.0,76158.0,70296.0,91370.0,110009.0,121800.0,24.0,46107,2015-10-31,2015,10,31
235,2015-11-30,60.16,30.02,18.9473684210526,3.813446240698,79900.0,83.3333333333333,89316.0,75768.0,70481.0,92033.0,110923.0,122343.0,16.0,46107,2015-11-30,2015,11,30
236,2015-12-31,35.84,54.61,14.583333333333302,3.2616753150482003,80000.0,83.5387323943662,89931.0,75079.0,70785.0,92680.0,111881.0,123226.0,30.0,46107,2015-12-31,2015,12,31
237,2016-01-31,33.88,56.03,10.126582278481,6.402999071570999,79900.0,83.6825811873212,91020.0,75449.0,71569.0,93732.0,113240.0,124148.0,15.0,46107,2016-01-31,2016,01,31
238,2016-02-29,33.73,56.92,14.102564102564099,2.6572187776794,79700.0,81.0201915895828,91838.0,75930.0,72202.0,94551.0,114296.0,124658.0,16.0,46107,2016-02-29,2016,02,29
239,2016-03-31,30.67,58.66,12.6436781609195,5.412446578069201,84000.0,83.3333333333333,91971.0,76154.0,72259.0,94712.0,114720.0,124580.0,13.0,46107,2016-03-31,2016,03,31
240,2016-04-30,28.71,61.02,10.112359550561802,6.228070175438599,84900.0,83.3333333333333,91373.0,75665.0,71667.0,94190.0,114657.0,124506.0,11.0,46107,2016-04-30,2016,04,30
241,2016-05-31,19.88,67.79,10.1010101010101,3.1691607145592005,85000.0,82.82926829268291,90800.0,75170.0,71012.0,93679.0,114790.0,124640.0,15.0,46107,2016-05-31,2016,05,31
242,2016-06-30,28.31,57.55,23.0,4.1670833333332995,87500.0,83.3333333333333,91206.0,75164.0,71314.0,94074.0,115597.0,125381.0,8.0,46107,2016-06-30,2016,06,30
243,2016-07-31,45.05,38.0,14.285714285714299,4.3007246376812,89900.0,83.3333333333333,92245.0,75293.0,72272.0,95099.0,117038.0,126654.0,,46107,2016-07-31,2016,07,31
244,2016-08-31,67.92,19.31,17.0,4.0875077371428,93900.0,84.0807174887892,93463.0,75235.0,73194.0,96319.0,118563.0,128300.0,,46107,2016-08-31,2016,08,31
245,2016-09-30,78.16,12.87,20.224719101123604,3.5025017869907002,92500.0,84.3253968253968,94439.0,75655.0,73936.0,97281.0,119880.0,129959.0,,46107,2016-09-30,2016,09,30
246,2016-10-31,85.46,8.33,21.951219512195102,3.8491147036182003,94900.0,84.0807174887892,95358.0,76295.0,75034.0,98105.0,120781.0,131175.0,,46107,2016-10-31,2016,10,31
247,2016-11-30,87.48,7.08,18.6813186813187,3.4506556245687,93900.0,83.0217770034843,95592.0,76524.0,75672.0,98285.0,121001.0,131445.0,,46107,2016-11-30,2016,11,30
248,2016-12-31,88.37,6.61,13.333333333333302,4.2598509052183,99700.0,83.3333333333333,95564.0,76450.0,75900.0,98213.0,120938.0,131437.0,,46107,2016-12-31,2016,12,31
249,2017-01-31,86.11,7.43,12.6984126984127,2.7779593912317,97000.0,87.8340365682138,95540.0,76572.0,75576.0,98212.0,120910.0,131517.0,,46107,2017-01-31,2017,01,31
250,2017-02-28,81.09,11.03,11.9402985074627,2.2153017050976,89950.0,83.82530911683591,96258.0,77050.0,75755.0,98942.0,121762.0,132602.0,,46107,2017-02-28,2017,02,28
251,2017-03-31,79.87,12.85,2.7397260273972597,0.01824140295259,95950.0,88.6952807725588,97476.0,77985.0,76779.0,100114.0,123103.0,134076.0,,46107,2017-03-31,2017,03,31
252,2017-04-30,83.08,10.74,2.8169014084507,4.5020463847203,98950.0,91.10207768744351,98954.0,78738.0,78315.0,101536.0,124573.0,135549.0,,46107,2017-04-30,2017,04,30
253,2017-05-31,86.21,7.53,3.125,4.6221532091097,104900.0,94.45494994438259,100417.0,79888.0,79762.0,102996.0,125834.0,136849.0,,46107,2017-05-31,2017,05,31
254,2017-06-30,90.46,5.02,15.0,3.3995258498815,105000.0,96.7261904761905,101681.0,80550.0,80611.0,104370.0,126850.0,138194.0,,46107,2017-06-30,2017,06,30
255,2017-07-31,89.51,5.0,18.367346938775498,3.5401156401121003,105950.0,96.75019201228879,102818.0,81322.0,81206.0,105630.0,127540.0,139250.0,,46107,2017-07-31,2017,07,31
256,2017-08-31,88.84,5.32,8.7719298245614,0.53191489361703,105900.0,96.39631202131201,103992.0,81899.0,81889.0,106877.0,128269.0,140361.0,,46107,2017-08-31,2017,08,31
257,2017-09-30,89.49,4.87,13.559322033898301,1.9090909090908998,107400.0,96.8460008837826,105024.0,82249.0,82660.0,107944.0,128751.0,140955.0,,46107,2017-09-30,2017,09,30
258,2017-10-31,90.76,4.25,14.285714285714299,5.3291536050157005,106900.0,96.77419354838709,105991.0,82632.0,83454.0,108939.0,129681.0,141700.0,,46107,2017-10-31,2017,10,31
259,2017-11-30,87.38,7.26,16.0,3.8092088234448,103119.0,91.26275683029009,106603.0,83032.0,83956.0,109560.0,130326.0,142524.0,,46107,2017-11-30,2017,11,30
260,2017-12-31,83.57,10.81,13.6363636363636,2.8840494408476003,105000.0,94.93379389752451,107103.0,83391.0,84295.0,110072.0,130887.0,143277.0,,46107,2017-12-31,2017,12,31
261,2018-01-31,79.67,14.41,19.5652173913043,4.9443245329407,107000.0,89.60573476702508,106734.0,82910.0,84709.0,109788.0,130665.0,143350.0,,46107,2018-01-31,2018,01,31
262,2018-02-28,84.54,10.46,9.09090909090909,3.488997723667,105000.0,93.5422602089269,106603.0,82658.0,85365.0,109768.0,130572.0,143465.0,,46107,2018-02-28,2018,02,28
263,2018-03-31,87.13,8.75,3.84615384615385,9.928372463191401,109000.0,100.896860986547,107034.0,83040.0,86320.0,110346.0,131173.0,144332.0,,46107,2018-03-31,2018,03,31
264,2018-04-30,89.34,6.91,12.5,7.4810759626981,110000.0,106.18932038835,108744.0,84744.0,87637.0,112131.0,132493.0,145833.0,,46107,2018-04-30,2018,04,30
265,2018-05-31,91.9,5.52,12.727272727272698,3.5439162418838,117900.0,104.794520547945,110297.0,86921.0,89254.0,113607.0,133772.0,147549.0,,46107,2018-05-31,2018,05,31
266,2018-06-30,94.93,3.58,8.196721311475411,3.7433155080214,115000.0,103.064230995875,111792.0,89035.0,90943.0,114989.0,135083.0,148812.0,,46107,2018-06-30,2018,06,30
267,2018-07-31,,,7.40740740740741,4.6393762183236,110000.0,106.30341880341899,113120.0,91253.0,92543.0,116193.0,136579.0,150714.0,,46107,2018-07-31,2018,07,31
268,2018-08-31,98.21,1.39,15.0,3.6389388965371,110000.0,104.810678451983,114273.0,92836.0,94023.0,117301.0,137752.0,151616.0,,46107,2018-08-31,2018,08,31
269,2018-09-30,99.03,0.65,22.2222222222222,5.213243857800499,117450.0,100.5859375,114653.0,93270.0,94953.0,117608.0,138336.0,152325.0,,46107,2018-09-30,2018,09,30
270,2018-10-31,98.68,0.87,36.065573770491795,3.3078880407125,115000.0,93.6458333333333,114955.0,93862.0,95550.0,117978.0,138696.0,152955.0,,46107,2018-10-31,2018,10,31
271,2018-11-30,98.78,0.77,19.402985074626898,2.1739130434783,112500.0,99.5222929936306,115835.0,94409.0,96439.0,118929.0,139638.0,154204.0,,46107,2018-11-30,2018,11,30
272,2018-12-31,98.14,1.14,10.606060606060598,2.9994294084082997,109900.0,101.010101010101,117671.0,96541.0,98189.0,120891.0,141490.0,156346.0,,46107,2018-12-31,2018,12,31
273,2019-01-31,98.11,1.67,23.3333333333333,2.8840494408476003,105950.0,95.93806960496559,119733.0,98146.0,100012.0,122894.0,143608.0,158756.0,,46107,2019-01-31,2019,01,31
274,2019-02-28,97.69,1.91,10.606060606060598,2.9512512512513,109950.0,95.93806960496559,120722.0,99290.0,100788.0,123845.0,144501.0,159771.0,,46107,2019-02-28,2019,02,28
275,2019-03-31,96.94,2.24,7.142857142857139,9.762822572009801,114450.0,101.83989136195,121416.0,99417.0,101377.0,124453.0,145004.0,160356.0,,46107,2019-03-31,2019,03,31
276,2019-04-30,96.65,2.73,1.5625,5.0374531835206,114900.0,105.314960629921,121363.0,99068.0,101517.0,124376.0,145092.0,160540.0,,46107,2019-04-30,2019,04,30
277,2019-05-31,60.66,38.13,6.122448979591839,2.5,117000.0,104.583333333333,121983.0,98116.0,102164.0,125040.0,146018.0,161423.0,,46107,2019-05-31,2019,05,31
278,2019-06-30,60.61,38.46,6.122448979591839,,118000.0,109.09090909090901,122073.0,97312.0,102369.0,125184.0,146379.0,161941.0,,46107,2019-06-30,2019,06,30
279,2019-07-31,60.84,38.33,15.094339622641499,,124900.0,109.056603773585,122295.0,96404.0,102720.0,125453.0,146672.0,162004.0,,46107,2019-07-31,2019,07,31
280,2019-08-31,,,10.909090909090901,,122900.0,108.25780463242701,122651.0,96252.0,103177.0,125812.0,147233.0,162785.0,,46107,2019-08-31,2019,08,31
281,2019-09-30,,,11.864406779661,,125000.0,111.607142857143,123797.0,97012.0,104109.0,127003.0,148472.0,164012.0,,46107,2019-09-30,2019,09,30
282,2019-10-31,,,19.6428571428571,,129000.0,114.51304901336701,125058.0,97583.0,105217.0,128214.0,149759.0,165314.0,,46107,2019-10-31,2019,10,31
283,2019-11-30,,,10.1694915254237,,125000.0,110.530320697474,126184.0,98216.0,106350.0,129290.0,150871.0,166269.0,,46107,2019-11-30,2019,11,30
284,2019-12-31,,,14.0,,125000.0,111.61573463103501,126654.0,97695.0,106974.0,129662.0,151360.0,166562.0,,46107,2019-12-31,2019,12,31
285,2020-01-31,,,,,,,127406.0,97957.0,107631.0,130412.0,152047.0,166971.0,,46107,2020-01-31,2020,01,31
286,2020-02-29,,,,,,,128725.0,98352.0,108891.0,131694.0,153458.0,168200.0,,46107,2020-02-29,2020,02,29
287,2020-03-31,,,,,,,129905.0,99110.0,109952.0,132866.0,154754.0,169295.0,,46107,2020-03-31,2020,03,31
288,1996-04-30,,,,,,,120600.0,,94500.0,113300.0,151300.0,165900.0,,46217,1996-04-30,1996,04,30
289,1996-05-31,,,,,,,118200.0,,93400.0,111300.0,151200.0,167000.0,,46217,1996-05-31,1996,05,31
290,1996-06-30,,,,,,,115700.0,,92300.0,109500.0,151000.0,168200.0,,46217,1996-06-30,1996,06,30
