,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Month
6590,2011-07-31,15.67,69.62,18.069306930693102,3.77778196263192,121900.0,71.7876257694495,115023.0,67132.0,92965.0,106911.0,144286.0,209536.0,49.0,46237,07
6591,2011-08-31,15.85,69.94,18.2044887780549,3.14635573104744,122400.0,71.8647252231094,115905.0,67109.0,93249.0,107780.0,145125.0,211291.0,47.0,46237,08
6592,2011-09-30,14.98,72.11,16.9270833333333,3.75,120000.0,71.8647252231094,117097.0,67429.0,93946.0,108897.0,146210.0,213745.0,38.0,46237,09
6593,2011-10-31,13.19,75.35,18.965517241379303,3.5087719298245603,119900.0,70.9219858156028,117409.0,68291.0,93842.0,109118.0,146291.0,214647.0,45.0,46237,10
6594,2011-11-30,9.87,81.13,13.2564841498559,3.50011229760908,119900.0,69.375,117347.0,68740.0,93371.0,108925.0,146248.0,215508.0,40.0,46237,11
6595,2011-12-31,34.39,54.32,12.2923588039867,3.7590299277605803,118900.0,69.66506013859261,116696.0,68738.0,92313.0,108168.0,145552.0,215021.0,56.0,46237,12
6596,2012-01-31,51.32,39.32,12.4137931034483,4.6780277244879,117250.0,70.490690798167,115816.0,67964.0,91330.0,107214.0,144754.0,214114.0,46.0,46237,01
6597,2012-02-29,54.78,36.6,20.8754208754209,4.63636363636364,114900.0,68.8063200815494,115090.0,67148.0,90697.0,106493.0,143952.0,212651.0,40.0,46237,02
6598,2012-03-31,56.65,35.41,16.3265306122449,2.44100895036615,114900.0,68.0745814307458,115254.0,66791.0,90585.0,106651.0,144146.0,212645.0,33.0,46237,03
6599,2012-04-30,56.92,35.33,15.4545454545455,2.8678918006657006,114900.0,69.333510827121,115975.0,66822.0,90611.0,107432.0,144958.0,213702.0,42.0,46237,04
6600,2012-05-31,56.53,36.23,15.088757396449699,2.62952140262202,114800.0,69.2225772097977,117345.0,67470.0,91090.0,108853.0,146725.0,216429.0,63.0,46237,05
6601,2012-06-30,61.05,31.88,16.9934640522876,3.1578947368421,116500.0,70.39473684210529,118062.0,67815.0,91405.0,109654.0,147670.0,217815.0,57.0,46237,06
6602,2012-07-31,76.74,18.98,16.4670658682635,3.079792003209,117500.0,71.7568214456678,118668.0,67637.0,91769.0,110221.0,148579.0,218617.0,57.0,46237,07
6603,2012-08-31,82.86,14.41,17.957746478873197,3.33529836360615,120000.0,71.90237797246559,118633.0,66680.0,91609.0,110173.0,148612.0,218618.0,65.0,46237,08
6604,2012-09-30,86.39,11.16,18.9873417721519,4.15929090304207,118700.0,70.9944751381215,118582.0,65355.0,91485.0,110120.0,148630.0,218376.0,45.0,46237,09
6605,2012-10-31,87.03,10.75,18.210862619808303,2.9586443586443596,114900.0,70.15449438202249,119036.0,64648.0,91654.0,110552.0,149298.0,219261.0,70.0,46237,10
6606,2012-11-30,84.16,13.31,10.6796116504854,3.125,116900.0,69.3082148589773,118729.0,63423.0,91603.0,110237.0,148909.0,218518.0,43.0,46237,11
6607,2012-12-31,79.3,15.75,9.75609756097561,4.67580504786771,114900.0,68.2456558713682,118667.0,62344.0,91497.0,110110.0,149054.0,218561.0,57.0,46237,12
6608,2013-01-31,62.93,26.97,12.0879120879121,4.68695853066882,114900.0,67.8318135764944,118471.0,61773.0,91248.0,109891.0,149035.0,218349.0,42.0,46237,01
6609,2013-02-28,61.25,27.82,11.188811188811199,3.28200119423815,114900.0,68.6468682120856,118993.0,61915.0,91267.0,110308.0,150125.0,219573.0,38.0,46237,02
6610,2013-03-31,67.91,21.82,7.59493670886076,3.57398141529665,119950.0,72.3033126293996,119268.0,62666.0,91222.0,110496.0,150819.0,220071.0,58.0,46237,03
6611,2013-04-30,78.09,14.47,9.17159763313609,2.6999082935546803,123500.0,72.5094865816303,120235.0,63100.0,91595.0,111324.0,152166.0,221650.0,84.0,46237,04
6612,2013-05-31,80.41,12.05,9.74212034383954,3.1115163369723398,125950.0,72.6093628471127,121271.0,63355.0,91905.0,112267.0,153494.0,223066.0,110.0,46237,05
6613,2013-06-30,80.1,11.44,11.890243902439,3.03214069132808,127950.0,75.73671739420641,122205.0,63700.0,91993.0,113152.0,154538.0,224417.0,92.0,46237,06
6614,2013-07-31,49.33,39.53,16.875,2.6863666890530498,124900.0,75.3724380698782,122369.0,64109.0,91616.0,113365.0,154655.0,224856.0,77.0,46237,07
6615,2013-08-31,31.98,56.36,17.350157728706602,3.69477911646586,125900.0,73.6875,122667.0,65070.0,91657.0,113692.0,155176.0,225731.0,101.0,46237,08
6616,2013-09-30,18.99,75.27,15.2482269503546,2.89232804232804,124900.0,73.33659491193741,123256.0,66038.0,91926.0,114287.0,156295.0,227445.0,86.0,46237,09
6617,2013-10-31,15.67,80.29,13.028169014084499,2.04290091930541,124900.0,73.8757312792512,123716.0,66856.0,92281.0,114782.0,157192.0,228785.0,100.0,46237,10
6618,2013-11-30,28.03,62.09,14.509803921568599,2.5990903183885603,125000.0,77.3387096774194,124639.0,67764.0,92739.0,115787.0,158465.0,230358.0,66.0,46237,11
6619,2013-12-31,37.3,48.47,13.1687242798354,3.03910652454342,126000.0,77.8537283786345,125718.0,69066.0,93631.0,117000.0,159634.0,231766.0,59.0,46237,12
6620,2014-01-31,55.93,30.23,10.8695652173913,4.16586804890041,125000.0,78.0063582184726,127682.0,70211.0,94961.0,118960.0,161917.0,234593.0,50.0,46237,01
6621,2014-02-28,60.2,26.1,10.0436681222707,2.87892685163953,134400.0,78.41006568694141,129621.0,71256.0,96476.0,120812.0,164131.0,238488.0,49.0,46237,02
6622,2014-03-31,62.4,25.59,13.427561837455801,2.04694323144105,135000.0,79.2413793103448,131639.0,71702.0,97876.0,122718.0,166706.0,242989.0,72.0,46237,03
6623,2014-04-30,43.46,42.4,9.69899665551839,2.97899148479301,135000.0,79.14420485175201,132240.0,72170.0,98673.0,123296.0,167650.0,245159.0,78.0,46237,04
6624,2014-05-31,39.8,49.69,11.650485436893199,2.71394991087832,138825.0,79.6593626008756,131880.0,72221.0,98897.0,123027.0,167346.0,244661.0,79.0,46237,05
6625,2014-06-30,34.81,56.82,13.607594936708901,2.29885057471264,139990.0,79.7101449275362,131440.0,72160.0,99301.0,122679.0,167031.0,243799.0,98.0,46237,06
6626,2014-07-31,35.18,56.96,20.0,2.71321905563151,139945.0,80.6633291614518,131747.0,72699.0,99955.0,123053.0,167520.0,244087.0,89.0,46237,07
6627,2014-08-31,31.14,60.63,17.8451178451178,2.22227160603569,144900.0,81.541924592009,132091.0,73256.0,100554.0,123401.0,167942.0,244314.0,84.0,46237,08
6628,2014-09-30,30.64,61.33,17.9310344827586,3.0339537963508,145000.0,81.913499344692,131971.0,73827.0,100523.0,123319.0,167477.0,243466.0,76.0,46237,09
6629,2014-10-31,35.92,56.29,18.0272108843537,2.50281645102881,149900.0,81.71746057199191,131993.0,73900.0,100425.0,123330.0,167240.0,242793.0,57.0,46237,10
6630,2014-11-30,36.44,55.87,18.7725631768953,2.8511891697083502,148900.0,81.70391061452509,132530.0,74433.0,100643.0,123815.0,167614.0,243639.0,70.0,46237,11
6631,2014-12-31,40.99,51.89,9.504132231404961,2.11611091127006,148900.0,81.70391061452509,133044.0,74762.0,100815.0,124280.0,168161.0,244768.0,60.0,46237,12
6632,2015-01-31,40.99,52.29,14.155251141552501,2.22826086956521,150000.0,83.3333333333333,132571.0,75101.0,100557.0,123899.0,167403.0,244036.0,38.0,46237,01
6633,2015-02-28,45.08,48.69,13.215859030836999,2.24274406332454,159900.0,83.6120401337793,131601.0,74805.0,99923.0,123088.0,166035.0,241486.0,32.0,46237,02
6634,2015-03-31,46.32,47.05,9.2,2.2202090815803,149987.0,83.0769230769231,130596.0,74579.0,99310.0,122198.0,164540.0,238756.0,44.0,46237,03
6635,2015-04-30,55.81,36.94,9.03426791277259,3.1365143433761,159900.0,85.13102692036541,130704.0,74549.0,99381.0,122286.0,164471.0,238216.0,71.0,46237,04
6636,2015-05-31,65.65,26.49,12.374581939799302,3.26884589726484,155000.0,87.5096376252891,131462.0,75216.0,99749.0,122963.0,165238.0,239325.0,61.0,46237,05
6637,2015-06-30,73.55,18.66,20.0607902735562,2.72373540856031,153000.0,85.58558558558559,132218.0,75516.0,99936.0,123601.0,165980.0,240587.0,68.0,46237,06
6638,2015-07-31,79.46,12.76,18.1538461538462,2.7672994182172697,153000.0,86.73611111111109,132210.0,75214.0,99604.0,123611.0,165743.0,239842.0,86.0,46237,07
6639,2015-08-31,77.52,14.34,22.257053291536003,2.5609756097561003,149900.0,86.8619388426931,132039.0,74500.0,99205.0,123472.0,165441.0,239059.0,68.0,46237,08
6640,2015-09-30,75.3,15.96,18.495297805642604,3.57270499336261,155750.0,88.1878896882494,132517.0,74272.0,99421.0,123969.0,165971.0,239518.0,88.0,46237,09
6641,2015-10-31,72.67,17.67,21.0526315789474,3.1305180816499503,148950.0,87.6623376623377,133114.0,74401.0,99963.0,124533.0,166703.0,240796.0,58.0,46237,10
6642,2015-11-30,69.72,19.84,17.1328671328671,3.5714285714285694,153950.0,86.66964120254879,134114.0,74842.0,100880.0,125455.0,167948.0,242339.0,55.0,46237,11
6643,2015-12-31,20.61,67.98,12.4497991967871,2.26423021228315,159450.0,86.8458816425121,135165.0,75243.0,101886.0,126430.0,169160.0,243717.0,65.0,46237,12
6644,2016-01-31,18.38,72.05,15.596330275229398,2.12995340375145,164900.0,90.28159931212379,136662.0,75814.0,103043.0,127844.0,171006.0,246065.0,39.0,46237,01
6645,2016-02-29,19.86,70.24,12.5560538116592,3.67981461793508,154950.0,85.79178260869571,137781.0,76626.0,103920.0,128904.0,172418.0,248009.0,38.0,46237,02
6646,2016-03-31,18.5,72.13,7.5098814229249005,3.65230486018058,144900.0,85.50435473942692,137836.0,76930.0,104124.0,128956.0,172500.0,248119.0,53.0,46237,03
6647,2016-04-30,17.78,73.72,7.434944237918219,3.55555555555556,144900.0,85.8695652173913,137363.0,76723.0,103859.0,128527.0,171858.0,247053.0,54.0,46237,04
6648,2016-05-31,12.41,78.24,9.764309764309761,2.50115207373272,144975.0,87.020626680722,136929.0,76157.0,103676.0,128141.0,171111.0,246127.0,44.0,46237,05
6649,2016-06-30,14.72,78.31,11.2582781456954,2.92790412317415,148250.0,89.1681148413809,137680.0,76762.0,104400.0,128906.0,171884.0,247099.0,27.0,46237,06
6868,2010-09-30,13.91,73.86,15.476190476190501,3.09467568947906,134900.0,68.717277486911,126461.0,109190.0,97971.0,115370.0,146651.0,202561.0,70.0,46239,09
6869,2010-10-31,13.59,76.4,12.383177570093501,3.2662207663877405,134900.0,68.1649871992198,125292.0,110383.0,97818.0,114367.0,145297.0,200336.0,37.0,46239,10
6870,2010-11-30,11.34,79.76,10.4878048780488,3.8878293423747903,134900.0,68.54872750085201,124190.0,112101.0,97743.0,113374.0,144168.0,198521.0,32.0,46239,11
6871,2010-12-31,10.31,81.57,10.539215686274499,4.76514635806671,131990.0,66.924453250415,124184.0,112677.0,97935.0,113354.0,144370.0,198548.0,48.0,46239,12
6872,2011-01-31,10.5,80.97,17.1052631578947,4.65367965367965,130000.0,66.4766317485899,124168.0,112349.0,97486.0,113441.0,144332.0,199011.0,30.0,46239,01
6873,2011-02-28,12.34,77.43,11.764705882352901,4.0032025620496405,129900.0,67.6478167166417,123813.0,110976.0,96790.0,113148.0,143934.0,199447.0,79.0,46239,02
6874,2011-03-31,11.25,79.75,13.8424821002387,4.166666666666661,128900.0,68.1515850722311,122875.0,109828.0,95603.0,112279.0,142906.0,199386.0,27.0,46239,03
6875,2011-04-30,11.28,79.64,13.3165829145729,4.04080032012805,128990.0,67.281814686659,121457.0,107898.0,94252.0,110779.0,141237.0,198143.0,41.0,46239,04
6876,2011-05-31,13.8,76.11,12.030075187969901,4.11567713137443,128900.0,68.6011662765072,119678.0,106209.0,92958.0,109012.0,139223.0,195912.0,53.0,46239,05
6877,2011-06-30,15.81,74.25,16.4588528678304,4.07852193995381,125100.0,68.3684210526316,118570.0,104804.0,92578.0,107858.0,137826.0,194221.0,58.0,46239,06
6878,2011-07-31,15.46,75.45,17.7944862155388,3.36283185840708,124900.0,68.2772083943387,118361.0,105204.0,92957.0,107573.0,137561.0,193937.0,52.0,46239,07
6879,2011-08-31,15.46,76.31,18.428184281842803,3.6769178776613702,125000.0,69.4729136163982,119184.0,106997.0,93951.0,108309.0,138453.0,195329.0,64.0,46239,08
6880,2011-09-30,17.67,73.79,17.3780487804878,4.0,124900.0,68.719076415613,120431.0,108009.0,94614.0,109394.0,139905.0,197382.0,44.0,46239,09
6881,2011-10-31,16.66,75.11,17.177914110429402,3.72472418500966,126250.0,69.03594771241829,120843.0,107401.0,94468.0,109631.0,140406.0,198342.0,50.0,46239,10
6882,2011-11-30,17.69,73.05,14.0065146579805,4.04040404040404,125000.0,67.6237335708786,120955.0,105991.0,93960.0,109479.0,140739.0,199118.0,34.0,46239,11
6883,2011-12-31,40.85,51.22,8.64661654135338,4.5454545454545405,124900.0,67.7785663591199,120317.0,105024.0,93145.0,108603.0,140442.0,199009.0,57.0,46239,12
6884,2012-01-31,54.26,37.92,15.969581749049402,4.61035294240106,124900.0,67.0520274299344,119451.0,104789.0,92622.0,107520.0,139886.0,198321.0,48.0,46239,01
6885,2012-02-29,56.77,35.42,15.8088235294118,3.22788896061975,121990.0,65.69192751235579,118753.0,105264.0,92217.0,106742.0,139268.0,197072.0,33.0,46239,02
6886,2012-03-31,63.99,29.25,15.4109589041096,3.57398141529665,125000.0,67.0555298115539,119067.0,105550.0,92130.0,107043.0,139626.0,197039.0,28.0,46239,03
6887,2012-04-30,61.87,31.12,12.7659574468085,2.9666029666029705,124900.0,65.717936074517,119934.0,105858.0,92081.0,108007.0,140741.0,198147.0,72.0,46239,04
6888,2012-05-31,59.34,32.43,18.5185185185185,3.1382673414436097,124900.0,67.24358974358971,121454.0,106379.0,92206.0,109506.0,142724.0,200983.0,37.0,46239,05
6889,2012-06-30,62.87,29.71,17.741935483871,3.2291666666666696,125000.0,68.8264058679707,122208.0,107415.0,92510.0,110346.0,143719.0,202644.0,51.0,46239,06
6890,2012-07-31,76.99,18.25,21.568627450980397,3.10193871169481,127000.0,69.08185840707971,122916.0,108042.0,92969.0,111034.0,144539.0,203874.0,64.0,46239,07
6891,2012-08-31,85.33,11.7,19.528619528619497,3.2432432432432403,129900.0,69.75446428571429,122984.0,107242.0,92989.0,111100.0,144506.0,203513.0,70.0,46239,08
6892,2012-09-30,87.91,9.93,19.6428571428571,2.78035217794254,130000.0,71.3732999761029,123095.0,106160.0,92941.0,111098.0,144725.0,203490.0,47.0,46239,09
6893,2012-10-31,89.5,8.48,16.6037735849057,2.6385224274406403,129900.0,70.4036980048742,123594.0,105646.0,92857.0,111502.0,145534.0,204126.0,59.0,46239,10
6894,2012-11-30,88.26,9.65,13.0434782608696,3.72873828046386,133900.0,70.1471237240003,123317.0,104985.0,92288.0,111275.0,145242.0,203448.0,37.0,46239,11
6895,2012-12-31,87.94,9.3,8.558558558558559,2.0603015075376896,134947.5,68.4911361804996,123271.0,104398.0,91596.0,111319.0,145119.0,202855.0,71.0,46239,12
6896,2013-01-31,82.18,12.37,13.302752293578001,3.44827586206896,139000.0,68.5074013157895,123191.0,103631.0,91242.0,111352.0,144836.0,202091.0,30.0,46239,01
6897,2013-02-28,80.19,13.16,9.1304347826087,4.1095890410959,135000.0,70.0,123883.0,104074.0,91248.0,112061.0,145546.0,202680.0,54.0,46239,02
6898,2013-03-31,76.66,16.64,11.618257261410802,2.77777777777778,135000.0,72.1377449087121,124383.0,104560.0,91780.0,112514.0,146122.0,202816.0,53.0,46239,03
6899,2013-04-30,78.33,15.99,9.46969696969697,2.94117647058824,137900.0,71.67843687968,125517.0,105989.0,92752.0,113413.0,147457.0,204152.0,65.0,46239,04
6900,2013-05-31,80.21,14.58,11.2781954887218,2.98029212609903,138450.0,73.44771241830071,126449.0,106579.0,94002.0,114113.0,148639.0,205510.0,59.0,46239,05
6901,2013-06-30,82.83,12.07,10.6870229007634,3.14285714285715,139900.0,72.0595344406557,127355.0,106638.0,94288.0,114712.0,149869.0,206699.0,55.0,46239,06
6902,2013-07-31,71.32,19.39,18.503937007874,2.9702970297029703,140000.0,71.0314919612082,127464.0,105964.0,93883.0,114698.0,150112.0,206856.0,59.0,46239,07
6903,2013-08-31,52.62,35.84,14.566929133858302,2.24848555802983,142250.0,70.79646017699109,127964.0,106355.0,93318.0,114975.0,151018.0,207980.0,88.0,46239,08
6904,2013-09-30,38.28,50.4,14.468085106382999,2.86076432426539,149900.0,70.5049261083744,128647.0,107317.0,93360.0,115577.0,152004.0,209493.0,51.0,46239,09
6905,2013-10-31,30.68,59.4,18.565400843881896,3.2527105921601405,149900.0,71.7696963279137,129358.0,108786.0,93727.0,116253.0,152958.0,211301.0,74.0,46239,10
6906,2013-11-30,47.24,40.42,17.0403587443946,3.2876151042677497,147850.0,74.1722319895164,130508.0,110283.0,94917.0,117451.0,154129.0,213265.0,53.0,46239,11
6907,2013-12-31,53.7,34.41,10.9452736318408,1.5657400250233,144900.0,72.4275362318841,131880.0,111978.0,96221.0,118794.0,155465.0,215692.0,80.0,46239,12
6908,2014-01-31,61.34,28.21,8.24742268041237,3.29569892473118,140000.0,72.2105178450861,134021.0,113460.0,97317.0,120705.0,157884.0,219109.0,48.0,46239,01
